"","x"
"1",0
"2",0
"3",0
"4",3
"5",2
"6",2
"7",27
"8",4
"9",13
"10",41
"11",24
"12",50
"13",61
"14",43
"15",97
"16",48
"17",59
"18",39
"19",30
"20",52
"21",21
"22",24
"23",51
"24",14
"25",18
"26",38
"27",4
"28",18
"29",13
"30",10
"31",46
"32",43
"33",22
"34",16
"35",20
"36",24
"37",12
"38",18
"39",33
"40",4
"41",17
"42",15
"43",10
"44",16
"45",16
"46",16
"47",16
"48",31
"49",36
"50",13
"51",24
"52",36
"53",29
"54",46
"55",130
"56",63
"57",70
"58",115
"59",63
"60",61
"61",100
"62",86
"63",152
"64",188
"65",73
"66",140
"67",169
"68",84
"69",126
"70",74
"71",143
"72",71
"73",45
"74",36
"75",56
"76",14
"77",35
"78",11
"79",28
"80",21
"81",5
"82",19
"83",3
"84",13
"85",9
"86",5
"87",8
"88",12
"89",5
"90",8
"91",10
"92",13
"93",5
"94",11
"95",11
"96",6
"97",4
"98",29
"99",7
"100",10
"101",37
"102",23
"103",29
"104",26
"105",26
"106",15
"107",9
"108",60
"109",81
"110",53
"111",88
"112",75
"113",59
"114",102
"115",101
"116",70
"117",90
"118",97
"119",146
"120",134
"121",66
"122",109
"123",55
"124",40
"125",105
"126",25
"127",13
"128",31
"129",14
"130",5
"131",43
"132",3
"133",13
"134",21
"135",12
"136",13
"137",40
"138",14
"139",17
"140",6
"141",9
"142",7
"143",26
"144",6
"145",32
"146",12
"147",14
"148",13
"149",29
"150",6
"151",18
"152",26
"153",18
"154",26
"155",32
"156",22
"157",31
"158",22
"159",40
"160",45
"161",54
"162",27
"163",58
"164",40
"165",81
"166",60
"167",45
"168",56
"169",105
"170",56
"171",105
"172",116
"173",69
"174",179
"175",97
"176",175
"177",198
"178",102
"179",89
"180",42
"181",95
"182",39
"183",15
"184",15
"185",26
"186",10
"187",17
"188",15
"189",14
"190",15
"191",8
"192",12
"193",24
"194",5
"195",8
"196",12
"197",4
"198",13
"199",8
"200",7
"201",12
"202",12
"203",3
"204",18
"205",9
"206",12
"207",28
"208",15
"209",20
"210",24
"211",15
