"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",0
"8",5
"9",9
"10",3
"11",7
"12",5
"13",12
"14",6
"15",64
"16",20
"17",33
"18",60
"19",24
"20",17
"21",85
"22",11
"23",123
"24",32
"25",0
"26",67
"27",1
"28",2
"29",11
"30",4
"31",7
"32",34
"33",40
"34",24
"35",53
"36",71
"37",21
"38",63
"39",12
"40",22
"41",5
"42",30
"43",11
"44",16
"45",16
"46",7
"47",1
"48",3
"49",25
"50",2
"51",0
"52",29
"53",4
"54",1
"55",122
"56",3
"57",14
"58",67
"59",11
"60",29
"61",49
"62",26
"63",35
"64",7
"65",15
"66",20
"67",17
"68",30
"69",164
"70",4
"71",82
"72",60
"73",13
"74",21
"75",68
"76",5
"77",12
"78",28
"79",31
"80",17
"81",18
"82",7
"83",3
"84",2
"85",0
"86",1
"87",1
"88",0
"89",1
"90",0
"91",0
"92",4
"93",1
"94",0
"95",8
"96",0
"97",3
"98",6
"99",0
"100",3
"101",14
"102",2
"103",20
"104",12
"105",5
"106",44
"107",10
"108",26
"109",49
"110",67
"111",84
"112",124
"113",41
"114",256
"115",330
"116",49
"117",21
"118",91
"119",107
"120",104
"121",27
"122",124
"123",3
"124",2
"125",71
"126",5
"127",5
"128",3
"129",8
"130",1
"131",17
"132",0
"133",4
"134",2
"135",2
"136",4
"137",3
"138",10
"139",7
"140",4
"141",4
"142",1
"143",1
"144",13
"145",1
"146",5
"147",9
"148",0
"149",33
"150",2
"151",2
"152",87
"153",8
"154",10
"155",88
"156",7
"157",8
"158",10
"159",1
"160",14
"161",41
"162",1
"163",122
"164",9
"165",21
"166",95
"167",22
"168",17
"169",145
"170",25
"171",143
"172",102
"173",43
"174",135
"175",97
"176",186
"177",81
"178",64
"179",19
"180",24
"181",53
"182",17
"183",11
"184",15
"185",10
"186",55
"187",5
"188",29
"189",53
"190",6
"191",23
"192",10
"193",44
"194",3
"195",62
"196",17
"197",2
"198",7
"199",4
"200",5
"201",8
"202",20
"203",11
"204",21
"205",36
"206",6
"207",77
"208",16
"209",2
"210",44
"211",7
