"","x"
"1",0
"2",0
"3",0
"4",1
"5",1
"6",11
"7",4
"8",4
"9",25
"10",6
"11",17
"12",53
"13",21
"14",142
"15",20
"16",8
"17",68
"18",3
"19",11
"20",123
"21",4
"22",10
"23",81
"24",1
"25",2
"26",39
"27",1
"28",2
"29",19
"30",2
"31",3
"32",39
"33",3
"34",9
"35",0
"36",18
"37",0
"38",1
"39",1
"40",0
"41",1
"42",2
"43",0
"44",11
"45",3
"46",2
"47",17
"48",11
"49",1
"50",37
"51",22
"52",3
"53",29
"54",55
"55",18
"56",21
"57",157
"58",15
"59",101
"60",99
"61",31
"62",29
"63",123
"64",41
"65",58
"66",143
"67",43
"68",58
"69",220
"70",64
"71",80
"72",121
"73",54
"74",2
"75",57
"76",1
"77",20
"78",12
"79",8
"80",28
"81",8
"82",4
"83",10
"84",1
"85",7
"86",37
"87",2
"88",11
"89",5
"90",9
"91",10
"92",1
"93",29
"94",3
"95",5
"96",7
"97",2
"98",12
"99",16
"100",4
"101",0
"102",15
"103",11
"104",1
"105",19
"106",2
"107",4
"108",20
"109",44
"110",14
"111",23
"112",35
"113",5
"114",17
"115",8
"116",2
"117",35
"118",29
"119",20
"120",143
"121",46
"122",30
"123",26
"124",6
"125",92
"126",4
"127",6
"128",57
"129",5
"130",4
"131",16
"132",5
"133",2
"134",22
"135",14
"136",4
"137",70
"138",14
"139",4
"140",50
"141",7
"142",3
"143",93
"144",2
"145",1
"146",19
"147",6
"148",1
"149",46
"150",1
"151",16
"152",23
"153",8
"154",27
"155",13
"156",3
"157",140
"158",2
"159",2
"160",47
"161",11
"162",3
"163",20
"164",16
"165",11
"166",4
"167",29
"168",7
"169",37
"170",113
"171",29
"172",48
"173",48
"174",164
"175",42
"176",152
"177",99
"178",43
"179",72
"180",24
"181",118
"182",5
"183",36
"184",23
"185",3
"186",58
"187",3
"188",1
"189",24
"190",2
"191",1
"192",12
"193",18
"194",7
"195",14
"196",44
"197",1
"198",0
"199",23
"200",0
"201",13
"202",14
"203",1
"204",24
"205",13
"206",6
"207",15
"208",32
"209",9
"210",42
"211",47
