"","x"
"1",0
"2",0
"3",0
"4",2
"5",7
"6",18
"7",30
"8",32
"9",37
"10",57
"11",88
"12",95
"13",159
"14",172
"15",200
"16",186
"17",108
"18",63
"19",20
"20",34
"21",37
"22",28
"23",26
"24",13
"25",2
"26",2
"27",6
"28",5
"29",6
"30",8
"31",29
"32",65
"33",50
"34",31
"35",46
"36",30
"37",21
"38",24
"39",22
"40",25
"41",21
"42",10
"43",12
"44",14
"45",28
"46",31
"47",32
"48",21
"49",40
"50",26
"51",23
"52",25
"53",47
"54",59
"55",148
"56",168
"57",107
"58",61
"59",174
"60",114
"61",61
"62",45
"63",84
"64",126
"65",61
"66",56
"67",112
"68",118
"69",97
"70",37
"71",43
"72",62
"73",47
"74",14
"75",17
"76",17
"77",14
"78",12
"79",24
"80",29
"81",12
"82",4
"83",6
"84",10
"85",8
"86",9
"87",3
"88",9
"89",12
"90",22
"91",27
"92",32
"93",20
"94",17
"95",14
"96",3
"97",4
"98",7
"99",14
"100",27
"101",50
"102",66
"103",139
"104",130
"105",40
"106",19
"107",16
"108",37
"109",69
"110",68
"111",86
"112",46
"113",42
"114",49
"115",58
"116",52
"117",50
"118",38
"119",21
"120",45
"121",40
"122",48
"123",30
"124",10
"125",17
"126",24
"127",20
"128",9
"129",7
"130",6
"131",11
"132",8
"133",6
"134",11
"135",23
"136",22
"137",61
"138",58
"139",25
"140",29
"141",21
"142",10
"143",24
"144",40
"145",77
"146",54
"147",26
"148",11
"149",22
"150",20
"151",12
"152",20
"153",23
"154",53
"155",69
"156",71
"157",65
"158",41
"159",33
"160",79
"161",132
"162",67
"163",33
"164",32
"165",30
"166",24
"167",38
"168",31
"169",54
"170",84
"171",108
"172",63
"173",62
"174",181
"175",116
"176",112
"177",262
"178",270
"179",160
"180",43
"181",51
"182",23
"183",14
"184",4
"185",2
"186",4
"187",8
"188",13
"189",18
"190",10
"191",5
"192",6
"193",9
"194",3
"195",3
"196",6
"197",7
"198",11
"199",9
"200",15
"201",16
"202",12
"203",10
"204",15
"205",12
"206",20
"207",40
"208",35
"209",43
"210",45
"211",75
