"","x"
"1",0
"2",0
"3",0
"4",5
"5",19
"6",43
"7",98
"8",8
"9",22
"10",29
"11",66
"12",81
"13",71
"14",50
"15",42
"16",130
"17",220
"18",68
"19",52
"20",5
"21",7
"22",1
"23",15
"24",8
"25",1
"26",0
"27",0
"28",0
"29",0
"30",1
"31",18
"32",17
"33",18
"34",6
"35",5
"36",14
"37",17
"38",33
"39",14
"40",8
"41",6
"42",6
"43",22
"44",13
"45",38
"46",9
"47",13
"48",6
"49",19
"50",21
"51",4
"52",9
"53",54
"54",74
"55",278
"56",408
"57",149
"58",71
"59",193
"60",166
"61",133
"62",11
"63",14
"64",40
"65",15
"66",4
"67",21
"68",22
"69",64
"70",57
"71",50
"72",34
"73",35
"74",3
"75",4
"76",16
"77",7
"78",17
"79",48
"80",132
"81",50
"82",3
"83",4
"84",5
"85",2
"86",10
"87",14
"88",10
"89",28
"90",10
"91",28
"92",18
"93",7
"94",10
"95",0
"96",0
"97",0
"98",0
"99",0
"100",2
"101",9
"102",14
"103",23
"104",42
"105",16
"106",9
"107",10
"108",43
"109",21
"110",52
"111",2
"112",0
"113",1
"114",5
"115",8
"116",3
"117",11
"118",10
"119",20
"120",64
"121",50
"122",62
"123",24
"124",32
"125",10
"126",15
"127",2
"128",3
"129",5
"130",7
"131",18
"132",3
"133",3
"134",3
"135",10
"136",3
"137",23
"138",1
"139",2
"140",5
"141",11
"142",2
"143",8
"144",11
"145",81
"146",55
"147",17
"148",4
"149",12
"150",10
"151",5
"152",4
"153",4
"154",19
"155",49
"156",170
"157",97
"158",106
"159",186
"160",185
"161",303
"162",88
"163",43
"164",31
"165",18
"166",20
"167",4
"168",0
"169",1
"170",5
"171",11
"172",42
"173",49
"174",103
"175",59
"176",175
"177",317
"178",187
"179",162
"180",70
"181",9
"182",13
"183",4
"184",2
"185",1
"186",1
"187",1
"188",2
"189",1
"190",2
"191",3
"192",9
"193",23
"194",9
"195",2
"196",3
"197",3
"198",13
"199",32
"200",28
"201",36
"202",11
"203",8
"204",11
"205",17
"206",49
"207",35
"208",24
"209",4
"210",2
"211",11
