"","x"
"1",0
"2",0
"3",0
"4",3
"5",5
"6",2
"7",27
"8",7
"9",20
"10",41
"11",41
"12",64
"13",68
"14",73
"15",114
"16",58
"17",64
"18",47
"19",40
"20",63
"21",30
"22",24
"23",64
"24",18
"25",21
"26",37
"27",10
"28",24
"29",12
"30",14
"31",47
"32",27
"33",15
"34",13
"35",22
"36",12
"37",14
"38",24
"39",13
"40",8
"41",16
"42",7
"43",16
"44",14
"45",11
"46",27
"47",19
"48",19
"49",40
"50",19
"51",22
"52",38
"53",29
"54",38
"55",127
"56",78
"57",72
"58",122
"59",68
"60",73
"61",105
"62",95
"63",164
"64",196
"65",85
"66",142
"67",161
"68",89
"69",132
"70",67
"71",152
"72",77
"73",35
"74",44
"75",48
"76",14
"77",30
"78",17
"79",25
"80",10
"81",13
"82",10
"83",7
"84",19
"85",5
"86",17
"87",3
"88",17
"89",2
"90",4
"91",24
"92",3
"93",6
"94",9
"95",4
"96",13
"97",6
"98",17
"99",11
"100",3
"101",30
"102",12
"103",12
"104",18
"105",9
"106",13
"107",6
"108",22
"109",78
"110",37
"111",73
"112",60
"113",42
"114",79
"115",106
"116",46
"117",91
"118",111
"119",110
"120",158
"121",60
"122",84
"123",53
"124",36
"125",103
"126",23
"127",19
"128",32
"129",17
"130",14
"131",39
"132",8
"133",21
"134",17
"135",29
"136",20
"137",37
"138",22
"139",9
"140",16
"141",10
"142",8
"143",26
"144",4
"145",35
"146",8
"147",15
"148",11
"149",16
"150",14
"151",14
"152",25
"153",15
"154",20
"155",30
"156",19
"157",33
"158",14
"159",44
"160",41
"161",46
"162",22
"163",32
"164",51
"165",75
"166",46
"167",45
"168",42
"169",91
"170",66
"171",85
"172",117
"173",73
"174",192
"175",98
"176",173
"177",228
"178",94
"179",85
"180",66
"181",109
"182",39
"183",26
"184",19
"185",29
"186",21
"187",13
"188",27
"189",14
"190",17
"191",6
"192",9
"193",15
"194",4
"195",8
"196",19
"197",5
"198",10
"199",12
"200",1
"201",26
"202",16
"203",10
"204",13
"205",20
"206",20
"207",25
"208",15
"209",21
"210",23
"211",14
