"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",0
"7",7
"8",1
"9",0
"10",11
"11",11
"12",4
"13",29
"14",9
"15",13
"16",15
"17",0
"18",43
"19",2
"20",5
"21",6
"22",1
"23",46
"24",1
"25",2
"26",39
"27",0
"28",14
"29",0
"30",0
"31",16
"32",0
"33",0
"34",6
"35",1
"36",3
"37",10
"38",0
"39",23
"40",0
"41",12
"42",0
"43",2
"44",9
"45",2
"46",17
"47",8
"48",1
"49",52
"50",8
"51",0
"52",114
"53",1
"54",3
"55",126
"56",3
"57",32
"58",56
"59",1
"60",158
"61",16
"62",62
"63",296
"64",111
"65",376
"66",100
"67",179
"68",55
"69",57
"70",148
"71",41
"72",91
"73",35
"74",10
"75",84
"76",1
"77",21
"78",12
"79",19
"80",12
"81",5
"82",10
"83",0
"84",24
"85",1
"86",2
"87",9
"88",8
"89",0
"90",21
"91",3
"92",0
"93",51
"94",1
"95",1
"96",22
"97",0
"98",9
"99",0
"100",1
"101",11
"102",2
"103",9
"104",0
"105",17
"106",0
"107",0
"108",19
"109",1
"110",12
"111",22
"112",6
"113",19
"114",12
"115",30
"116",18
"117",21
"118",29
"119",55
"120",80
"121",8
"122",93
"123",18
"124",6
"125",196
"126",7
"127",7
"128",21
"129",2
"130",15
"131",1
"132",1
"133",7
"134",0
"135",68
"136",5
"137",2
"138",21
"139",0
"140",11
"141",4
"142",3
"143",34
"144",1
"145",4
"146",9
"147",3
"148",2
"149",27
"150",4
"151",4
"152",49
"153",3
"154",31
"155",34
"156",6
"157",54
"158",9
"159",7
"160",22
"161",20
"162",18
"163",3
"164",10
"165",28
"166",1
"167",10
"168",18
"169",16
"170",41
"171",7
"172",183
"173",24
"174",178
"175",140
"176",109
"177",85
"178",82
"179",55
"180",14
"181",108
"182",76
"183",10
"184",39
"185",53
"186",6
"187",7
"188",26
"189",1
"190",8
"191",4
"192",9
"193",4
"194",10
"195",8
"196",11
"197",20
"198",1
"199",24
"200",6
"201",5
"202",50
"203",6
"204",5
"205",29
"206",7
"207",13
"208",30
"209",12
"210",22
"211",9
