"","x"
"1",0
"2",1
"3",8
"4",12
"5",37
"6",43
"7",26
"8",5
"9",4
"10",14
"11",12
"12",11
"13",22
"14",87
"15",96
"16",56
"17",87
"18",45
"19",35
"20",13
"21",31
"22",12
"23",2
"24",0
"25",0
"26",1
"27",0
"28",0
"29",0
"30",1
"31",1
"32",3
"33",4
"34",14
"35",19
"36",16
"37",27
"38",33
"39",8
"40",4
"41",2
"42",4
"43",1
"44",5
"45",12
"46",17
"47",54
"48",20
"49",22
"50",7
"51",24
"52",52
"53",160
"54",8
"55",14
"56",112
"57",123
"58",13
"59",78
"60",121
"61",94
"62",117
"63",86
"64",193
"65",19
"66",8
"67",73
"68",64
"69",113
"70",23
"71",78
"72",73
"73",12
"74",6
"75",4
"76",5
"77",1
"78",5
"79",20
"80",22
"81",10
"82",4
"83",4
"84",2
"85",8
"86",17
"87",7
"88",11
"89",10
"90",15
"91",10
"92",6
"93",13
"94",5
"95",1
"96",0
"97",1
"98",4
"99",6
"100",17
"101",43
"102",72
"103",97
"104",53
"105",34
"106",6
"107",10
"108",5
"109",19
"110",86
"111",37
"112",39
"113",84
"114",18
"115",42
"116",64
"117",11
"118",3
"119",2
"120",10
"121",10
"122",5
"123",8
"124",3
"125",2
"126",16
"127",8
"128",1
"129",3
"130",1
"131",6
"132",2
"133",5
"134",9
"135",26
"136",8
"137",52
"138",29
"139",44
"140",28
"141",4
"142",5
"143",27
"144",67
"145",340
"146",145
"147",40
"148",30
"149",18
"150",45
"151",15
"152",40
"153",129
"154",120
"155",219
"156",62
"157",48
"158",60
"159",51
"160",112
"161",127
"162",78
"163",36
"164",68
"165",85
"166",17
"167",14
"168",20
"169",99
"170",5
"171",46
"172",21
"173",29
"174",134
"175",319
"176",223
"177",221
"178",164
"179",372
"180",82
"181",141
"182",13
"183",5
"184",4
"185",16
"186",25
"187",14
"188",3
"189",7
"190",5
"191",12
"192",12
"193",13
"194",13
"195",4
"196",3
"197",4
"198",3
"199",17
"200",7
"201",25
"202",11
"203",8
"204",37
"205",11
"206",17
"207",12
"208",32
"209",25
"210",16
"211",23
