"","x"
"1",0
"2",0
"3",0
"4",2
"5",0
"6",2
"7",8
"8",1
"9",11
"10",18
"11",18
"12",55
"13",32
"14",44
"15",106
"16",31
"17",42
"18",72
"19",15
"20",68
"21",27
"22",12
"23",73
"24",10
"25",11
"26",39
"27",6
"28",5
"29",22
"30",2
"31",31
"32",23
"33",12
"34",16
"35",17
"36",13
"37",12
"38",22
"39",22
"40",5
"41",21
"42",18
"43",13
"44",22
"45",31
"46",28
"47",34
"48",26
"49",41
"50",16
"51",23
"52",30
"53",30
"54",43
"55",95
"56",70
"57",64
"58",94
"59",60
"60",53
"61",81
"62",79
"63",148
"64",168
"65",69
"66",128
"67",156
"68",77
"69",126
"70",65
"71",123
"72",71
"73",34
"74",31
"75",51
"76",15
"77",41
"78",16
"79",28
"80",15
"81",12
"82",9
"83",7
"84",15
"85",4
"86",14
"87",11
"88",9
"89",11
"90",6
"91",16
"92",6
"93",8
"94",16
"95",5
"96",8
"97",6
"98",19
"99",6
"100",10
"101",22
"102",12
"103",24
"104",22
"105",17
"106",14
"107",11
"108",39
"109",97
"110",68
"111",80
"112",98
"113",65
"114",90
"115",124
"116",51
"117",87
"118",91
"119",118
"120",157
"121",61
"122",109
"123",54
"124",37
"125",112
"126",29
"127",18
"128",36
"129",22
"130",8
"131",55
"132",3
"133",26
"134",15
"135",12
"136",15
"137",27
"138",17
"139",16
"140",18
"141",16
"142",7
"143",57
"144",8
"145",37
"146",21
"147",16
"148",24
"149",32
"150",7
"151",36
"152",15
"153",25
"154",23
"155",21
"156",16
"157",35
"158",16
"159",29
"160",47
"161",52
"162",23
"163",53
"164",36
"165",82
"166",64
"167",47
"168",59
"169",118
"170",70
"171",118
"172",148
"173",68
"174",235
"175",112
"176",201
"177",228
"178",82
"179",110
"180",43
"181",107
"182",56
"183",21
"184",21
"185",36
"186",18
"187",19
"188",25
"189",17
"190",21
"191",12
"192",10
"193",38
"194",8
"195",14
"196",16
"197",7
"198",14
"199",11
"200",6
"201",20
"202",20
"203",9
"204",31
"205",21
"206",21
"207",39
"208",19
"209",24
"210",19
"211",21
