"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",6
"8",2
"9",2
"10",1
"11",9
"12",20
"13",33
"14",24
"15",21
"16",35
"17",83
"18",48
"19",98
"20",46
"21",26
"22",64
"23",24
"24",14
"25",14
"26",2
"27",22
"28",9
"29",6
"30",3
"31",3
"32",56
"33",1
"34",1
"35",8
"36",28
"37",13
"38",2
"39",3
"40",56
"41",10
"42",12
"43",5
"44",5
"45",29
"46",18
"47",34
"48",14
"49",38
"50",33
"51",18
"52",103
"53",48
"54",70
"55",39
"56",53
"57",65
"58",36
"59",58
"60",80
"61",46
"62",167
"63",222
"64",180
"65",419
"66",114
"67",276
"68",34
"69",47
"70",3
"71",111
"72",57
"73",108
"74",41
"75",40
"76",10
"77",54
"78",7
"79",37
"80",16
"81",10
"82",1
"83",6
"84",32
"85",18
"86",3
"87",1
"88",5
"89",8
"90",6
"91",0
"92",1
"93",9
"94",18
"95",8
"96",0
"97",1
"98",24
"99",6
"100",3
"101",2
"102",1
"103",202
"104",23
"105",2
"106",0
"107",7
"108",132
"109",23
"110",5
"111",7
"112",111
"113",34
"114",76
"115",26
"116",4
"117",40
"118",40
"119",132
"120",68
"121",23
"122",157
"123",64
"124",31
"125",54
"126",41
"127",14
"128",101
"129",42
"130",36
"131",6
"132",40
"133",68
"134",5
"135",10
"136",8
"137",45
"138",85
"139",6
"140",0
"141",18
"142",27
"143",108
"144",0
"145",9
"146",4
"147",33
"148",6
"149",9
"150",25
"151",13
"152",10
"153",14
"154",39
"155",11
"156",15
"157",50
"158",21
"159",39
"160",52
"161",68
"162",52
"163",126
"164",51
"165",14
"166",21
"167",119
"168",51
"169",119
"170",82
"171",40
"172",100
"173",16
"174",410
"175",277
"176",100
"177",5
"178",31
"179",45
"180",59
"181",56
"182",9
"183",54
"184",43
"185",55
"186",1
"187",4
"188",31
"189",15
"190",3
"191",2
"192",1
"193",21
"194",1
"195",2
"196",1
"197",3
"198",5
"199",0
"200",1
"201",6
"202",12
"203",4
"204",2
"205",1
"206",6
"207",8
"208",2
"209",4
"210",3
"211",25
