"","x"
"1",0
"2",2
"3",9
"4",8
"5",2
"6",22
"7",95
"8",50
"9",29
"10",21
"11",63
"12",52
"13",154
"14",113
"15",131
"16",151
"17",89
"18",7
"19",13
"20",10
"21",2
"22",1
"23",2
"24",13
"25",1
"26",8
"27",2
"28",7
"29",6
"30",12
"31",26
"32",8
"33",8
"34",3
"35",14
"36",13
"37",10
"38",4
"39",11
"40",21
"41",14
"42",8
"43",5
"44",10
"45",37
"46",75
"47",62
"48",7
"49",29
"50",23
"51",25
"52",59
"53",172
"54",71
"55",130
"56",459
"57",83
"58",91
"59",106
"60",106
"61",9
"62",2
"63",2
"64",25
"65",17
"66",23
"67",68
"68",116
"69",160
"70",34
"71",77
"72",187
"73",102
"74",52
"75",29
"76",8
"77",6
"78",4
"79",10
"80",1
"81",5
"82",2
"83",3
"84",2
"85",4
"86",15
"87",15
"88",15
"89",5
"90",17
"91",21
"92",33
"93",25
"94",17
"95",6
"96",0
"97",2
"98",10
"99",11
"100",48
"101",41
"102",48
"103",317
"104",88
"105",49
"106",12
"107",11
"108",82
"109",190
"110",33
"111",95
"112",42
"113",117
"114",175
"115",74
"116",44
"117",154
"118",26
"119",17
"120",75
"121",43
"122",46
"123",17
"124",3
"125",3
"126",25
"127",7
"128",5
"129",6
"130",1
"131",11
"132",5
"133",1
"134",6
"135",0
"136",0
"137",5
"138",4
"139",3
"140",14
"141",2
"142",0
"143",2
"144",3
"145",2
"146",3
"147",3
"148",5
"149",1
"150",5
"151",2
"152",8
"153",8
"154",18
"155",88
"156",87
"157",60
"158",35
"159",26
"160",19
"161",35
"162",12
"163",26
"164",35
"165",34
"166",40
"167",2
"168",7
"169",52
"170",105
"171",17
"172",15
"173",14
"174",104
"175",17
"176",3
"177",47
"178",196
"179",204
"180",15
"181",29
"182",1
"183",3
"184",3
"185",1
"186",3
"187",4
"188",2
"189",3
"190",11
"191",7
"192",6
"193",7
"194",4
"195",7
"196",5
"197",0
"198",2
"199",5
"200",2
"201",4
"202",9
"203",1
"204",8
"205",4
"206",11
"207",69
"208",30
"209",89
"210",150
"211",87
