"","x"
"1",0
"2",2
"3",6
"4",26
"5",21
"6",46
"7",42
"8",10
"9",8
"10",12
"11",22
"12",58
"13",8
"14",17
"15",31
"16",8
"17",11
"18",13
"19",17
"20",8
"21",1
"22",1
"23",25
"24",19
"25",11
"26",3
"27",4
"28",4
"29",3
"30",5
"31",13
"32",11
"33",3
"34",0
"35",2
"36",1
"37",2
"38",4
"39",7
"40",12
"41",6
"42",5
"43",9
"44",6
"45",12
"46",12
"47",32
"48",49
"49",39
"50",46
"51",19
"52",16
"53",47
"54",20
"55",16
"56",25
"57",53
"58",61
"59",435
"60",76
"61",0
"62",2
"63",14
"64",125
"65",84
"66",86
"67",141
"68",61
"69",116
"70",57
"71",26
"72",19
"73",15
"74",5
"75",8
"76",22
"77",30
"78",16
"79",5
"80",3
"81",15
"82",7
"83",4
"84",13
"85",2
"86",7
"87",3
"88",21
"89",24
"90",54
"91",46
"92",31
"93",4
"94",0
"95",0
"96",0
"97",2
"98",9
"99",16
"100",4
"101",26
"102",22
"103",103
"104",120
"105",27
"106",17
"107",25
"108",39
"109",25
"110",23
"111",33
"112",21
"113",51
"114",56
"115",31
"116",57
"117",21
"118",40
"119",8
"120",23
"121",30
"122",36
"123",6
"124",3
"125",12
"126",12
"127",12
"128",14
"129",13
"130",2
"131",9
"132",10
"133",6
"134",8
"135",14
"136",38
"137",57
"138",8
"139",14
"140",39
"141",21
"142",7
"143",36
"144",17
"145",135
"146",115
"147",25
"148",5
"149",33
"150",26
"151",9
"152",7
"153",2
"154",15
"155",37
"156",28
"157",40
"158",27
"159",37
"160",142
"161",103
"162",158
"163",5
"164",5
"165",9
"166",14
"167",39
"168",55
"169",169
"170",134
"171",368
"172",49
"173",23
"174",133
"175",3
"176",3
"177",17
"178",97
"179",31
"180",8
"181",3
"182",1
"183",2
"184",0
"185",0
"186",0
"187",3
"188",8
"189",3
"190",1
"191",5
"192",6
"193",17
"194",43
"195",12
"196",18
"197",5
"198",4
"199",3
"200",6
"201",5
"202",6
"203",16
"204",1
"205",15
"206",15
"207",34
"208",6
"209",11
"210",9
"211",34
