"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",1
"8",0
"9",3
"10",7
"11",10
"12",4
"13",2
"14",20
"15",50
"16",18
"17",17
"18",14
"19",28
"20",57
"21",20
"22",20
"23",23
"24",19
"25",23
"26",19
"27",14
"28",6
"29",10
"30",20
"31",31
"32",11
"33",5
"34",6
"35",26
"36",23
"37",6
"38",7
"39",10
"40",29
"41",6
"42",2
"43",12
"44",18
"45",25
"46",10
"47",9
"48",14
"49",44
"50",20
"51",9
"52",13
"53",37
"54",55
"55",58
"56",34
"57",29
"58",70
"59",117
"60",73
"61",77
"62",69
"63",129
"64",240
"65",98
"66",130
"67",192
"68",140
"69",165
"70",54
"71",134
"72",214
"73",77
"74",96
"75",47
"76",52
"77",81
"78",24
"79",61
"80",52
"81",15
"82",9
"83",15
"84",21
"85",12
"86",12
"87",1
"88",17
"89",7
"90",12
"91",7
"92",9
"93",6
"94",9
"95",11
"96",10
"97",15
"98",24
"99",8
"100",21
"101",23
"102",23
"103",71
"104",29
"105",29
"106",28
"107",35
"108",59
"109",55
"110",51
"111",113
"112",86
"113",69
"114",77
"115",147
"116",77
"117",109
"118",120
"119",139
"120",329
"121",124
"122",109
"123",70
"124",115
"125",228
"126",95
"127",41
"128",40
"129",52
"130",43
"131",74
"132",16
"133",35
"134",26
"135",39
"136",21
"137",42
"138",26
"139",11
"140",18
"141",19
"142",24
"143",29
"144",5
"145",37
"146",12
"147",25
"148",13
"149",34
"150",28
"151",16
"152",24
"153",25
"154",49
"155",38
"156",40
"157",43
"158",28
"159",51
"160",105
"161",66
"162",70
"163",39
"164",68
"165",256
"166",109
"167",93
"168",70
"169",144
"170",232
"171",206
"172",104
"173",106
"174",380
"175",283
"176",272
"177",212
"178",205
"179",155
"180",85
"181",223
"182",103
"183",110
"184",38
"185",48
"186",58
"187",41
"188",31
"189",14
"190",23
"191",14
"192",20
"193",22
"194",9
"195",6
"196",22
"197",4
"198",8
"199",5
"200",10
"201",12
"202",4
"203",12
"204",14
"205",15
"206",18
"207",14
"208",23
"209",16
"210",44
"211",31
