"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",7
"7",20
"8",21
"9",27
"10",45
"11",75
"12",73
"13",133
"14",162
"15",179
"16",168
"17",117
"18",66
"19",30
"20",53
"21",46
"22",31
"23",32
"24",18
"25",10
"26",6
"27",5
"28",3
"29",5
"30",3
"31",12
"32",46
"33",47
"34",40
"35",57
"36",33
"37",21
"38",20
"39",9
"40",15
"41",10
"42",8
"43",12
"44",11
"45",26
"46",34
"47",38
"48",19
"49",34
"50",31
"51",31
"52",34
"53",59
"54",54
"55",127
"56",158
"57",109
"58",84
"59",187
"60",133
"61",57
"62",41
"63",73
"64",121
"65",84
"66",77
"67",135
"68",126
"69",89
"70",36
"71",40
"72",54
"73",48
"74",28
"75",26
"76",14
"77",18
"78",19
"79",41
"80",53
"81",20
"82",8
"83",3
"84",2
"85",5
"86",10
"87",14
"88",19
"89",14
"90",21
"91",20
"92",30
"93",15
"94",13
"95",13
"96",1
"97",3
"98",9
"99",21
"100",43
"101",37
"102",59
"103",120
"104",137
"105",53
"106",20
"107",12
"108",44
"109",68
"110",35
"111",70
"112",65
"113",61
"114",84
"115",70
"116",63
"117",48
"118",34
"119",34
"120",73
"121",50
"122",47
"123",28
"124",18
"125",17
"126",19
"127",21
"128",15
"129",20
"130",13
"131",30
"132",12
"133",5
"134",9
"135",22
"136",20
"137",56
"138",50
"139",32
"140",15
"141",12
"142",7
"143",21
"144",27
"145",66
"146",47
"147",32
"148",16
"149",25
"150",13
"151",11
"152",22
"153",27
"154",55
"155",51
"156",59
"157",83
"158",64
"159",52
"160",104
"161",143
"162",45
"163",25
"164",29
"165",28
"166",27
"167",30
"168",28
"169",49
"170",59
"171",87
"172",77
"173",75
"174",218
"175",125
"176",149
"177",317
"178",347
"179",193
"180",45
"181",67
"182",21
"183",11
"184",3
"185",7
"186",9
"187",13
"188",10
"189",11
"190",6
"191",6
"192",6
"193",10
"194",10
"195",4
"196",7
"197",5
"198",8
"199",9
"200",5
"201",8
"202",13
"203",7
"204",5
"205",10
"206",20
"207",39
"208",27
"209",33
"210",36
"211",66
