"","x"
"1",0
"2",0
"3",0
"4",1
"5",1
"6",2
"7",11
"8",4
"9",11
"10",33
"11",24
"12",51
"13",49
"14",62
"15",84
"16",62
"17",57
"18",51
"19",46
"20",60
"21",17
"22",31
"23",45
"24",7
"25",33
"26",14
"27",5
"28",13
"29",9
"30",10
"31",36
"32",24
"33",28
"34",13
"35",10
"36",24
"37",8
"38",17
"39",21
"40",9
"41",12
"42",8
"43",16
"44",9
"45",15
"46",25
"47",19
"48",31
"49",50
"50",26
"51",24
"52",45
"53",40
"54",45
"55",129
"56",86
"57",63
"58",116
"59",67
"60",53
"61",101
"62",97
"63",137
"64",217
"65",81
"66",124
"67",151
"68",89
"69",112
"70",63
"71",140
"72",65
"73",39
"74",28
"75",40
"76",11
"77",26
"78",14
"79",22
"80",14
"81",9
"82",8
"83",10
"84",14
"85",9
"86",11
"87",6
"88",11
"89",5
"90",7
"91",14
"92",10
"93",5
"94",11
"95",7
"96",10
"97",4
"98",27
"99",11
"100",9
"101",22
"102",18
"103",12
"104",20
"105",19
"106",13
"107",15
"108",33
"109",100
"110",54
"111",75
"112",74
"113",41
"114",123
"115",94
"116",39
"117",93
"118",95
"119",114
"120",140
"121",55
"122",84
"123",40
"124",24
"125",110
"126",17
"127",17
"128",34
"129",27
"130",7
"131",48
"132",7
"133",22
"134",14
"135",22
"136",14
"137",30
"138",19
"139",7
"140",12
"141",8
"142",4
"143",38
"144",6
"145",15
"146",5
"147",20
"148",12
"149",19
"150",17
"151",17
"152",24
"153",33
"154",12
"155",42
"156",13
"157",27
"158",12
"159",29
"160",30
"161",39
"162",22
"163",30
"164",40
"165",63
"166",50
"167",56
"168",44
"169",105
"170",58
"171",114
"172",118
"173",61
"174",212
"175",75
"176",217
"177",207
"178",75
"179",104
"180",36
"181",86
"182",45
"183",21
"184",20
"185",32
"186",24
"187",15
"188",25
"189",15
"190",16
"191",10
"192",10
"193",17
"194",13
"195",5
"196",24
"197",7
"198",10
"199",15
"200",8
"201",15
"202",24
"203",8
"204",22
"205",30
"206",18
"207",31
"208",22
"209",15
"210",34
"211",21
