"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",3
"7",0
"8",1
"9",2
"10",10
"11",21
"12",6
"13",0
"14",31
"15",23
"16",19
"17",16
"18",1
"19",19
"20",169
"21",41
"22",12
"23",3
"24",9
"25",25
"26",53
"27",1
"28",0
"29",11
"30",15
"31",1
"32",4
"33",3
"34",11
"35",13
"36",6
"37",6
"38",6
"39",22
"40",14
"41",9
"42",4
"43",19
"44",28
"45",3
"46",12
"47",25
"48",39
"49",6
"50",4
"51",2
"52",27
"53",4
"54",5
"55",39
"56",20
"57",8
"58",45
"59",24
"60",13
"61",4
"62",30
"63",213
"64",15
"65",9
"66",16
"67",33
"68",61
"69",6
"70",24
"71",14
"72",326
"73",7
"74",4
"75",22
"76",35
"77",52
"78",4
"79",0
"80",49
"81",5
"82",2
"83",0
"84",4
"85",2
"86",3
"87",1
"88",0
"89",0
"90",6
"91",7
"92",0
"93",1
"94",0
"95",6
"96",7
"97",1
"98",2
"99",6
"100",6
"101",6
"102",18
"103",9
"104",13
"105",35
"106",15
"107",13
"108",39
"109",28
"110",60
"111",26
"112",297
"113",27
"114",65
"115",167
"116",38
"117",91
"118",41
"119",80
"120",176
"121",51
"122",150
"123",16
"124",125
"125",55
"126",29
"127",47
"128",8
"129",76
"130",32
"131",65
"132",38
"133",15
"134",0
"135",9
"136",31
"137",48
"138",4
"139",3
"140",8
"141",44
"142",10
"143",3
"144",4
"145",10
"146",9
"147",4
"148",2
"149",15
"150",10
"151",2
"152",3
"153",0
"154",5
"155",31
"156",14
"157",3
"158",3
"159",9
"160",135
"161",2
"162",6
"163",33
"164",84
"165",331
"166",4
"167",23
"168",28
"169",157
"170",208
"171",44
"172",34
"173",46
"174",225
"175",72
"176",94
"177",180
"178",113
"179",13
"180",48
"181",80
"182",159
"183",47
"184",4
"185",14
"186",26
"187",52
"188",9
"189",16
"190",7
"191",7
"192",28
"193",13
"194",8
"195",3
"196",10
"197",0
"198",15
"199",6
"200",6
"201",0
"202",6
"203",26
"204",33
"205",0
"206",0
"207",14
"208",9
"209",9
"210",1
"211",2
