"","x"
"1",0
"2",1
"3",5
"4",18
"5",7
"6",12
"7",8
"8",10
"9",9
"10",5
"11",22
"12",72
"13",15
"14",63
"15",41
"16",67
"17",21
"18",32
"19",12
"20",41
"21",14
"22",20
"23",30
"24",16
"25",2
"26",2
"27",1
"28",3
"29",4
"30",9
"31",1
"32",3
"33",9
"34",31
"35",7
"36",12
"37",0
"38",2
"39",2
"40",2
"41",1
"42",1
"43",1
"44",0
"45",0
"46",0
"47",1
"48",1
"49",0
"50",0
"51",0
"52",0
"53",6
"54",8
"55",103
"56",109
"57",154
"58",30
"59",128
"60",122
"61",24
"62",47
"63",187
"64",375
"65",67
"66",7
"67",28
"68",40
"69",137
"70",18
"71",34
"72",10
"73",28
"74",11
"75",1
"76",5
"77",9
"78",2
"79",1
"80",9
"81",12
"82",8
"83",1
"84",2
"85",5
"86",7
"87",0
"88",1
"89",1
"90",1
"91",8
"92",9
"93",2
"94",7
"95",15
"96",10
"97",19
"98",18
"99",21
"100",3
"101",9
"102",24
"103",135
"104",85
"105",6
"106",19
"107",16
"108",52
"109",28
"110",15
"111",56
"112",54
"113",8
"114",14
"115",62
"116",61
"117",34
"118",29
"119",44
"120",44
"121",62
"122",23
"123",9
"124",13
"125",14
"126",29
"127",5
"128",5
"129",5
"130",0
"131",1
"132",1
"133",1
"134",3
"135",5
"136",2
"137",7
"138",3
"139",7
"140",16
"141",11
"142",1
"143",5
"144",8
"145",8
"146",22
"147",1
"148",0
"149",0
"150",1
"151",0
"152",0
"153",1
"154",0
"155",1
"156",15
"157",27
"158",14
"159",7
"160",20
"161",46
"162",5
"163",5
"164",4
"165",2
"166",8
"167",19
"168",35
"169",74
"170",47
"171",224
"172",103
"173",12
"174",100
"175",20
"176",88
"177",92
"178",418
"179",294
"180",40
"181",17
"182",9
"183",9
"184",1
"185",3
"186",15
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",1
"195",2
"196",2
"197",2
"198",1
"199",1
"200",2
"201",11
"202",16
"203",24
"204",59
"205",23
"206",10
"207",22
"208",8
"209",4
"210",7
"211",28
