"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",0
"9",0
"10",0
"11",5
"12",4
"13",3
"14",0
"15",4
"16",26
"17",11
"18",3
"19",1
"20",39
"21",8
"22",10
"23",16
"24",5
"25",16
"26",2
"27",2
"28",7
"29",2
"30",12
"31",3
"32",10
"33",19
"34",3
"35",1
"36",4
"37",11
"38",15
"39",2
"40",4
"41",2
"42",16
"43",12
"44",5
"45",6
"46",11
"47",25
"48",3
"49",7
"50",10
"51",17
"52",20
"53",46
"54",2
"55",36
"56",40
"57",36
"58",16
"59",33
"60",29
"61",110
"62",144
"63",83
"64",72
"65",36
"66",33
"67",493
"68",263
"69",111
"70",35
"71",201
"72",207
"73",268
"74",83
"75",28
"76",161
"77",71
"78",70
"79",6
"80",10
"81",8
"82",16
"83",15
"84",8
"85",9
"86",2
"87",3
"88",9
"89",0
"90",3
"91",2
"92",6
"93",1
"94",1
"95",5
"96",11
"97",7
"98",3
"99",2
"100",18
"101",44
"102",21
"103",18
"104",17
"105",17
"106",23
"107",33
"108",26
"109",81
"110",62
"111",236
"112",70
"113",39
"114",131
"115",299
"116",101
"117",8
"118",59
"119",156
"120",677
"121",49
"122",81
"123",12
"124",128
"125",252
"126",29
"127",37
"128",50
"129",96
"130",35
"131",64
"132",5
"133",82
"134",16
"135",16
"136",12
"137",1
"138",1
"139",0
"140",14
"141",1
"142",1
"143",3
"144",3
"145",20
"146",0
"147",3
"148",0
"149",7
"150",4
"151",3
"152",2
"153",2
"154",7
"155",20
"156",11
"157",2
"158",5
"159",24
"160",3
"161",5
"162",29
"163",43
"164",23
"165",26
"166",29
"167",16
"168",155
"169",52
"170",36
"171",24
"172",172
"173",114
"174",257
"175",110
"176",66
"177",544
"178",59
"179",20
"180",23
"181",495
"182",272
"183",38
"184",10
"185",34
"186",181
"187",87
"188",9
"189",13
"190",16
"191",74
"192",8
"193",3
"194",1
"195",8
"196",36
"197",1
"198",3
"199",3
"200",5
"201",6
"202",6
"203",7
"204",20
"205",6
"206",8
"207",8
"208",27
"209",0
"210",12
"211",33
