"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",2
"8",1
"9",2
"10",6
"11",14
"12",17
"13",6
"14",19
"15",56
"16",46
"17",49
"18",22
"19",29
"20",90
"21",29
"22",32
"23",27
"24",17
"25",35
"26",24
"27",13
"28",13
"29",10
"30",10
"31",26
"32",26
"33",5
"34",4
"35",19
"36",18
"37",11
"38",10
"39",10
"40",18
"41",14
"42",8
"43",13
"44",16
"45",26
"46",15
"47",18
"48",16
"49",39
"50",23
"51",17
"52",28
"53",37
"54",47
"55",60
"56",54
"57",50
"58",69
"59",104
"60",81
"61",132
"62",93
"63",146
"64",201
"65",146
"66",188
"67",219
"68",151
"69",179
"70",64
"71",148
"72",222
"73",97
"74",106
"75",58
"76",39
"77",80
"78",24
"79",60
"80",53
"81",16
"82",13
"83",6
"84",40
"85",17
"86",11
"87",4
"88",7
"89",8
"90",15
"91",10
"92",7
"93",5
"94",9
"95",12
"96",4
"97",7
"98",9
"99",11
"100",12
"101",10
"102",20
"103",49
"104",38
"105",16
"106",13
"107",26
"108",74
"109",70
"110",29
"111",80
"112",100
"113",90
"114",70
"115",131
"116",71
"117",116
"118",109
"119",121
"120",270
"121",113
"122",111
"123",71
"124",92
"125",187
"126",96
"127",51
"128",26
"129",64
"130",39
"131",82
"132",12
"133",30
"134",31
"135",56
"136",12
"137",38
"138",41
"139",14
"140",19
"141",11
"142",22
"143",31
"144",8
"145",23
"146",7
"147",21
"148",19
"149",34
"150",24
"151",11
"152",12
"153",25
"154",34
"155",31
"156",32
"157",32
"158",32
"159",47
"160",96
"161",68
"162",57
"163",56
"164",51
"165",235
"166",87
"167",116
"168",68
"169",148
"170",247
"171",210
"172",112
"173",98
"174",438
"175",287
"176",306
"177",230
"178",197
"179",155
"180",95
"181",203
"182",129
"183",89
"184",38
"185",61
"186",55
"187",39
"188",20
"189",14
"190",29
"191",14
"192",17
"193",16
"194",13
"195",3
"196",22
"197",2
"198",16
"199",6
"200",4
"201",6
"202",6
"203",19
"204",14
"205",14
"206",9
"207",22
"208",37
"209",15
"210",29
"211",21
