"","x"
"1",0
"2",0
"3",0
"4",1
"5",3
"6",6
"7",10
"8",14
"9",16
"10",34
"11",67
"12",42
"13",62
"14",74
"15",92
"16",43
"17",58
"18",44
"19",39
"20",69
"21",19
"22",33
"23",60
"24",6
"25",26
"26",33
"27",4
"28",11
"29",16
"30",7
"31",33
"32",19
"33",20
"34",14
"35",10
"36",28
"37",14
"38",16
"39",29
"40",7
"41",13
"42",13
"43",15
"44",15
"45",20
"46",27
"47",28
"48",24
"49",38
"50",31
"51",33
"52",38
"53",38
"54",48
"55",100
"56",78
"57",76
"58",103
"59",70
"60",67
"61",97
"62",114
"63",156
"64",184
"65",117
"66",117
"67",181
"68",102
"69",111
"70",89
"71",140
"72",70
"73",42
"74",38
"75",46
"76",13
"77",38
"78",13
"79",27
"80",18
"81",10
"82",14
"83",5
"84",13
"85",16
"86",11
"87",9
"88",25
"89",8
"90",6
"91",24
"92",3
"93",16
"94",10
"95",6
"96",18
"97",7
"98",20
"99",19
"100",8
"101",38
"102",33
"103",14
"104",27
"105",17
"106",12
"107",20
"108",38
"109",114
"110",71
"111",75
"112",104
"113",60
"114",111
"115",111
"116",83
"117",111
"118",113
"119",134
"120",195
"121",67
"122",154
"123",53
"124",43
"125",111
"126",21
"127",19
"128",31
"129",20
"130",14
"131",38
"132",6
"133",30
"134",19
"135",25
"136",17
"137",42
"138",23
"139",17
"140",18
"141",19
"142",12
"143",39
"144",4
"145",40
"146",9
"147",16
"148",15
"149",20
"150",8
"151",15
"152",21
"153",21
"154",18
"155",36
"156",13
"157",41
"158",17
"159",33
"160",48
"161",49
"162",23
"163",65
"164",43
"165",82
"166",79
"167",50
"168",47
"169",133
"170",81
"171",112
"172",110
"173",87
"174",183
"175",94
"176",222
"177",217
"178",70
"179",96
"180",38
"181",99
"182",42
"183",16
"184",21
"185",19
"186",13
"187",23
"188",9
"189",18
"190",16
"191",5
"192",16
"193",20
"194",7
"195",13
"196",23
"197",6
"198",23
"199",6
"200",7
"201",26
"202",18
"203",11
"204",27
"205",13
"206",22
"207",33
"208",15
"209",24
"210",28
"211",12
