"","x"
"1",0
"2",0
"3",0
"4",1
"5",0
"6",1
"7",5
"8",1
"9",5
"10",23
"11",5
"12",41
"13",82
"14",44
"15",192
"16",10
"17",46
"18",85
"19",32
"20",136
"21",30
"22",34
"23",38
"24",18
"25",6
"26",32
"27",9
"28",13
"29",1
"30",7
"31",14
"32",14
"33",24
"34",13
"35",26
"36",10
"37",11
"38",27
"39",14
"40",9
"41",2
"42",15
"43",2
"44",6
"45",11
"46",4
"47",4
"48",19
"49",20
"50",32
"51",13
"52",61
"53",26
"54",43
"55",100
"56",52
"57",4
"58",234
"59",27
"60",5
"61",8
"62",121
"63",14
"64",2
"65",27
"66",10
"67",8
"68",67
"69",28
"70",13
"71",199
"72",10
"73",25
"74",30
"75",13
"76",3
"77",8
"78",5
"79",8
"80",6
"81",2
"82",2
"83",2
"84",2
"85",6
"86",3
"87",1
"88",4
"89",6
"90",2
"91",5
"92",7
"93",5
"94",7
"95",3
"96",8
"97",4
"98",19
"99",6
"100",6
"101",40
"102",17
"103",14
"104",11
"105",34
"106",11
"107",14
"108",81
"109",67
"110",103
"111",69
"112",216
"113",68
"114",93
"115",19
"116",58
"117",34
"118",42
"119",170
"120",108
"121",31
"122",217
"123",9
"124",99
"125",104
"126",10
"127",46
"128",38
"129",12
"130",28
"131",31
"132",2
"133",10
"134",3
"135",9
"136",5
"137",7
"138",17
"139",0
"140",36
"141",0
"142",3
"143",9
"144",0
"145",13
"146",0
"147",3
"148",2
"149",0
"150",5
"151",0
"152",3
"153",5
"154",0
"155",5
"156",4
"157",1
"158",7
"159",1
"160",7
"161",5
"162",6
"163",5
"164",8
"165",39
"166",35
"167",18
"168",30
"169",123
"170",40
"171",48
"172",26
"173",57
"174",175
"175",0
"176",304
"177",35
"178",1
"179",140
"180",4
"181",38
"182",1
"183",6
"184",2
"185",4
"186",6
"187",3
"188",1
"189",11
"190",1
"191",3
"192",1
"193",6
"194",2
"195",3
"196",11
"197",3
"198",13
"199",4
"200",6
"201",20
"202",5
"203",18
"204",23
"205",24
"206",74
"207",23
"208",8
"209",24
"210",24
"211",11
