"","x"
"1",0
"2",0
"3",0
"4",0
"5",4
"6",0
"7",3
"8",3
"9",5
"10",17
"11",44
"12",48
"13",27
"14",76
"15",13
"16",3
"17",56
"18",33
"19",1
"20",98
"21",17
"22",2
"23",4
"24",10
"25",1
"26",22
"27",6
"28",0
"29",38
"30",6
"31",4
"32",36
"33",15
"34",15
"35",28
"36",4
"37",10
"38",3
"39",9
"40",3
"41",3
"42",3
"43",15
"44",7
"45",1
"46",5
"47",4
"48",4
"49",2
"50",2
"51",7
"52",2
"53",13
"54",44
"55",9
"56",41
"57",48
"58",37
"59",17
"60",69
"61",71
"62",33
"63",79
"64",47
"65",51
"66",18
"67",110
"68",29
"69",102
"70",76
"71",33
"72",22
"73",36
"74",57
"75",8
"76",3
"77",18
"78",1
"79",19
"80",7
"81",7
"82",6
"83",6
"84",3
"85",3
"86",12
"87",6
"88",3
"89",2
"90",2
"91",6
"92",4
"93",1
"94",5
"95",6
"96",2
"97",12
"98",32
"99",7
"100",4
"101",55
"102",22
"103",9
"104",41
"105",37
"106",12
"107",42
"108",55
"109",126
"110",55
"111",134
"112",218
"113",4
"114",427
"115",188
"116",1
"117",777
"118",22
"119",38
"120",542
"121",8
"122",32
"123",105
"124",8
"125",112
"126",14
"127",4
"128",130
"129",2
"130",14
"131",55
"132",2
"133",39
"134",1
"135",32
"136",12
"137",15
"138",18
"139",25
"140",18
"141",28
"142",12
"143",28
"144",12
"145",15
"146",5
"147",6
"148",0
"149",4
"150",4
"151",4
"152",2
"153",1
"154",7
"155",6
"156",7
"157",27
"158",3
"159",26
"160",20
"161",23
"162",25
"163",9
"164",24
"165",7
"166",36
"167",31
"168",11
"169",124
"170",27
"171",73
"172",248
"173",69
"174",244
"175",337
"176",15
"177",220
"178",25
"179",49
"180",7
"181",60
"182",14
"183",3
"184",1
"185",1
"186",10
"187",9
"188",2
"189",27
"190",9
"191",25
"192",26
"193",9
"194",14
"195",5
"196",35
"197",11
"198",23
"199",14
"200",10
"201",48
"202",2
"203",18
"204",1
"205",29
"206",41
"207",3
"208",57
"209",4
"210",18
"211",22
