"","x"
"1",0
"2",0
"3",0
"4",4
"5",1
"6",5
"7",12
"8",7
"9",20
"10",35
"11",49
"12",61
"13",74
"14",81
"15",104
"16",70
"17",67
"18",52
"19",42
"20",71
"21",35
"22",36
"23",66
"24",19
"25",22
"26",33
"27",13
"28",13
"29",12
"30",13
"31",28
"32",28
"33",27
"34",17
"35",32
"36",16
"37",15
"38",24
"39",21
"40",12
"41",13
"42",14
"43",18
"44",13
"45",20
"46",36
"47",28
"48",36
"49",32
"50",31
"51",28
"52",42
"53",43
"54",52
"55",111
"56",94
"57",54
"58",106
"59",77
"60",51
"61",113
"62",107
"63",128
"64",217
"65",103
"66",103
"67",183
"68",86
"69",119
"70",78
"71",141
"72",63
"73",51
"74",27
"75",48
"76",11
"77",30
"78",15
"79",21
"80",20
"81",9
"82",6
"83",6
"84",7
"85",5
"86",11
"87",7
"88",9
"89",9
"90",7
"91",9
"92",9
"93",2
"94",7
"95",2
"96",7
"97",6
"98",10
"99",9
"100",8
"101",10
"102",23
"103",12
"104",16
"105",23
"106",9
"107",10
"108",33
"109",73
"110",44
"111",62
"112",67
"113",44
"114",108
"115",102
"116",57
"117",97
"118",85
"119",136
"120",128
"121",71
"122",118
"123",47
"124",36
"125",106
"126",23
"127",21
"128",30
"129",24
"130",18
"131",40
"132",7
"133",28
"134",15
"135",20
"136",9
"137",28
"138",21
"139",17
"140",10
"141",16
"142",9
"143",33
"144",8
"145",22
"146",10
"147",15
"148",11
"149",21
"150",8
"151",8
"152",27
"153",18
"154",17
"155",26
"156",21
"157",26
"158",14
"159",31
"160",28
"161",52
"162",15
"163",28
"164",38
"165",48
"166",61
"167",49
"168",47
"169",114
"170",88
"171",95
"172",141
"173",84
"174",197
"175",116
"176",202
"177",220
"178",79
"179",77
"180",46
"181",98
"182",30
"183",24
"184",18
"185",24
"186",12
"187",15
"188",24
"189",14
"190",13
"191",6
"192",6
"193",18
"194",7
"195",5
"196",16
"197",2
"198",16
"199",3
"200",2
"201",8
"202",3
"203",10
"204",11
"205",11
"206",17
"207",20
"208",13
"209",16
"210",16
"211",22
