"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",1
"8",1
"9",2
"10",4
"11",15
"12",8
"13",16
"14",14
"15",41
"16",24
"17",61
"18",28
"19",24
"20",70
"21",28
"22",37
"23",27
"24",12
"25",29
"26",31
"27",11
"28",15
"29",10
"30",14
"31",25
"32",9
"33",10
"34",6
"35",35
"36",16
"37",7
"38",19
"39",8
"40",23
"41",7
"42",9
"43",17
"44",13
"45",14
"46",14
"47",21
"48",17
"49",27
"50",11
"51",18
"52",30
"53",31
"54",31
"55",59
"56",52
"57",48
"58",49
"59",93
"60",76
"61",105
"62",94
"63",110
"64",199
"65",134
"66",182
"67",193
"68",122
"69",189
"70",72
"71",124
"72",199
"73",79
"74",97
"75",56
"76",39
"77",74
"78",22
"79",43
"80",39
"81",16
"82",11
"83",12
"84",18
"85",19
"86",15
"87",3
"88",18
"89",7
"90",9
"91",12
"92",10
"93",14
"94",9
"95",11
"96",15
"97",14
"98",34
"99",11
"100",15
"101",20
"102",36
"103",78
"104",31
"105",36
"106",28
"107",44
"108",65
"109",67
"110",63
"111",116
"112",131
"113",70
"114",88
"115",188
"116",85
"117",141
"118",119
"119",160
"120",358
"121",139
"122",110
"123",68
"124",89
"125",215
"126",101
"127",45
"128",36
"129",53
"130",38
"131",85
"132",16
"133",35
"134",27
"135",52
"136",14
"137",41
"138",35
"139",25
"140",17
"141",17
"142",20
"143",41
"144",14
"145",29
"146",14
"147",23
"148",20
"149",47
"150",26
"151",18
"152",20
"153",37
"154",52
"155",41
"156",42
"157",47
"158",31
"159",58
"160",99
"161",83
"162",74
"163",42
"164",62
"165",246
"166",103
"167",106
"168",56
"169",150
"170",227
"171",250
"172",92
"173",97
"174",387
"175",274
"176",320
"177",196
"178",219
"179",151
"180",87
"181",236
"182",120
"183",97
"184",39
"185",45
"186",72
"187",31
"188",37
"189",17
"190",17
"191",13
"192",19
"193",18
"194",11
"195",8
"196",12
"197",2
"198",14
"199",4
"200",8
"201",5
"202",7
"203",14
"204",6
"205",12
"206",9
"207",20
"208",17
"209",12
"210",25
"211",24
