"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",3
"7",3
"8",2
"9",4
"10",6
"11",28
"12",21
"13",12
"14",23
"15",39
"16",68
"17",81
"18",35
"19",24
"20",83
"21",47
"22",42
"23",33
"24",19
"25",29
"26",28
"27",18
"28",11
"29",7
"30",17
"31",46
"32",13
"33",11
"34",5
"35",31
"36",26
"37",6
"38",13
"39",6
"40",13
"41",15
"42",8
"43",10
"44",6
"45",26
"46",18
"47",14
"48",6
"49",28
"50",18
"51",13
"52",12
"53",28
"54",44
"55",66
"56",34
"57",30
"58",51
"59",102
"60",70
"61",84
"62",73
"63",121
"64",201
"65",118
"66",126
"67",169
"68",129
"69",158
"70",46
"71",122
"72",173
"73",96
"74",71
"75",40
"76",37
"77",75
"78",22
"79",42
"80",31
"81",18
"82",10
"83",11
"84",22
"85",14
"86",14
"87",4
"88",11
"89",7
"90",10
"91",7
"92",4
"93",7
"94",7
"95",10
"96",6
"97",11
"98",15
"99",6
"100",15
"101",16
"102",29
"103",65
"104",26
"105",27
"106",24
"107",38
"108",58
"109",57
"110",45
"111",116
"112",108
"113",64
"114",101
"115",177
"116",81
"117",117
"118",112
"119",133
"120",351
"121",130
"122",91
"123",70
"124",89
"125",229
"126",111
"127",45
"128",37
"129",50
"130",41
"131",97
"132",14
"133",41
"134",21
"135",50
"136",15
"137",33
"138",25
"139",14
"140",8
"141",17
"142",17
"143",40
"144",7
"145",21
"146",6
"147",26
"148",17
"149",17
"150",14
"151",17
"152",17
"153",23
"154",24
"155",27
"156",31
"157",38
"158",17
"159",48
"160",93
"161",58
"162",55
"163",38
"164",73
"165",223
"166",100
"167",83
"168",82
"169",145
"170",200
"171",236
"172",74
"173",101
"174",375
"175",266
"176",295
"177",196
"178",185
"179",152
"180",77
"181",239
"182",121
"183",87
"184",43
"185",55
"186",51
"187",39
"188",27
"189",16
"190",21
"191",19
"192",18
"193",20
"194",7
"195",14
"196",17
"197",6
"198",15
"199",4
"200",9
"201",10
"202",14
"203",14
"204",11
"205",23
"206",14
"207",31
"208",15
"209",28
"210",41
"211",18
