"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",6
"7",0
"8",0
"9",1
"10",6
"11",11
"12",0
"13",11
"14",7
"15",48
"16",6
"17",15
"18",33
"19",14
"20",93
"21",9
"22",4
"23",10
"24",20
"25",16
"26",2
"27",4
"28",2
"29",15
"30",12
"31",12
"32",1
"33",2
"34",11
"35",35
"36",1
"37",1
"38",18
"39",12
"40",1
"41",1
"42",4
"43",10
"44",9
"45",6
"46",5
"47",25
"48",17
"49",3
"50",5
"51",11
"52",8
"53",1
"54",17
"55",15
"56",22
"57",34
"58",13
"59",66
"60",20
"61",123
"62",19
"63",19
"64",83
"65",37
"66",31
"67",54
"68",41
"69",140
"70",30
"71",59
"72",76
"73",48
"74",44
"75",110
"76",17
"77",34
"78",7
"79",60
"80",65
"81",4
"82",14
"83",3
"84",51
"85",12
"86",2
"87",1
"88",7
"89",12
"90",0
"91",10
"92",3
"93",0
"94",0
"95",0
"96",5
"97",6
"98",1
"99",2
"100",2
"101",16
"102",6
"103",20
"104",8
"105",8
"106",21
"107",20
"108",69
"109",49
"110",4
"111",77
"112",45
"113",146
"114",125
"115",60
"116",17
"117",90
"118",114
"119",130
"120",68
"121",37
"122",355
"123",65
"124",37
"125",55
"126",3
"127",19
"128",37
"129",22
"130",3
"131",25
"132",19
"133",33
"134",4
"135",15
"136",1
"137",42
"138",3
"139",13
"140",0
"141",5
"142",19
"143",7
"144",3
"145",2
"146",8
"147",5
"148",11
"149",19
"150",4
"151",9
"152",5
"153",43
"154",7
"155",10
"156",1
"157",25
"158",14
"159",8
"160",10
"161",10
"162",28
"163",47
"164",0
"165",30
"166",67
"167",38
"168",12
"169",2
"170",38
"171",197
"172",109
"173",18
"174",52
"175",116
"176",165
"177",165
"178",4
"179",65
"180",56
"181",406
"182",14
"183",14
"184",36
"185",41
"186",3
"187",31
"188",21
"189",1
"190",12
"191",4
"192",4
"193",10
"194",7
"195",5
"196",5
"197",2
"198",7
"199",6
"200",7
"201",10
"202",14
"203",6
"204",4
"205",2
"206",28
"207",17
"208",7
"209",20
"210",22
"211",40
