"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",0
"8",4
"9",3
"10",7
"11",26
"12",21
"13",25
"14",68
"15",54
"16",32
"17",55
"18",33
"19",26
"20",81
"21",19
"22",23
"23",57
"24",12
"25",19
"26",37
"27",4
"28",17
"29",17
"30",9
"31",43
"32",30
"33",27
"34",9
"35",16
"36",25
"37",8
"38",19
"39",23
"40",2
"41",25
"42",9
"43",8
"44",21
"45",17
"46",14
"47",32
"48",29
"49",22
"50",39
"51",23
"52",36
"53",44
"54",43
"55",108
"56",112
"57",67
"58",114
"59",93
"60",65
"61",107
"62",127
"63",148
"64",204
"65",85
"66",114
"67",168
"68",74
"69",106
"70",59
"71",124
"72",52
"73",31
"74",27
"75",50
"76",7
"77",33
"78",14
"79",31
"80",18
"81",13
"82",15
"83",8
"84",21
"85",9
"86",12
"87",8
"88",10
"89",9
"90",8
"91",15
"92",12
"93",14
"94",16
"95",12
"96",9
"97",7
"98",35
"99",11
"100",10
"101",28
"102",27
"103",10
"104",33
"105",17
"106",7
"107",20
"108",25
"109",81
"110",64
"111",84
"112",70
"113",57
"114",102
"115",99
"116",63
"117",84
"118",107
"119",127
"120",148
"121",75
"122",102
"123",45
"124",22
"125",110
"126",25
"127",12
"128",40
"129",27
"130",10
"131",50
"132",12
"133",22
"134",15
"135",23
"136",14
"137",28
"138",26
"139",10
"140",21
"141",13
"142",10
"143",54
"144",13
"145",26
"146",22
"147",26
"148",18
"149",35
"150",12
"151",18
"152",35
"153",19
"154",25
"155",38
"156",16
"157",36
"158",15
"159",30
"160",42
"161",44
"162",25
"163",35
"164",49
"165",67
"166",55
"167",50
"168",48
"169",123
"170",84
"171",95
"172",120
"173",61
"174",207
"175",96
"176",198
"177",212
"178",85
"179",85
"180",48
"181",75
"182",28
"183",23
"184",16
"185",16
"186",28
"187",10
"188",17
"189",23
"190",14
"191",7
"192",13
"193",18
"194",8
"195",13
"196",17
"197",4
"198",14
"199",8
"200",4
"201",18
"202",9
"203",7
"204",12
"205",12
"206",17
"207",27
"208",20
"209",21
"210",27
"211",26
