"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",0
"8",3
"9",8
"10",0
"11",22
"12",25
"13",1
"14",45
"15",8
"16",7
"17",22
"18",15
"19",2
"20",21
"21",3
"22",1
"23",12
"24",1
"25",3
"26",3
"27",2
"28",1
"29",7
"30",1
"31",6
"32",2
"33",7
"34",4
"35",4
"36",7
"37",13
"38",6
"39",20
"40",3
"41",0
"42",21
"43",4
"44",4
"45",44
"46",19
"47",17
"48",6
"49",28
"50",20
"51",15
"52",21
"53",13
"54",24
"55",23
"56",16
"57",16
"58",42
"59",46
"60",39
"61",13
"62",163
"63",13
"64",209
"65",28
"66",141
"67",87
"68",18
"69",186
"70",55
"71",32
"72",24
"73",35
"74",8
"75",26
"76",2
"77",19
"78",12
"79",8
"80",13
"81",0
"82",3
"83",2
"84",3
"85",2
"86",0
"87",3
"88",7
"89",0
"90",20
"91",1
"92",1
"93",20
"94",6
"95",3
"96",6
"97",6
"98",24
"99",14
"100",7
"101",25
"102",9
"103",31
"104",33
"105",8
"106",192
"107",5
"108",15
"109",157
"110",69
"111",36
"112",235
"113",43
"114",112
"115",206
"116",37
"117",324
"118",183
"119",72
"120",4
"121",395
"122",13
"123",70
"124",23
"125",42
"126",5
"127",3
"128",19
"129",0
"130",13
"131",8
"132",0
"133",11
"134",5
"135",5
"136",1
"137",26
"138",7
"139",2
"140",0
"141",6
"142",2
"143",0
"144",15
"145",3
"146",5
"147",42
"148",2
"149",18
"150",30
"151",10
"152",82
"153",34
"154",29
"155",95
"156",47
"157",99
"158",150
"159",70
"160",50
"161",226
"162",32
"163",147
"164",217
"165",90
"166",61
"167",368
"168",16
"169",233
"170",423
"171",69
"172",129
"173",160
"174",219
"175",153
"176",453
"177",20
"178",11
"179",78
"180",10
"181",23
"182",34
"183",2
"184",9
"185",46
"186",1
"187",1
"188",47
"189",5
"190",2
"191",2
"192",10
"193",8
"194",6
"195",5
"196",2
"197",24
"198",13
"199",16
"200",32
"201",8
"202",11
"203",31
"204",24
"205",78
"206",12
"207",50
"208",51
"209",8
"210",66
"211",15
