"","x"
"1",0
"2",0
"3",0
"4",3
"5",1
"6",0
"7",36
"8",0
"9",3
"10",10
"11",3
"12",6
"13",1
"14",5
"15",7
"16",8
"17",2
"18",29
"19",11
"20",6
"21",14
"22",13
"23",8
"24",1
"25",54
"26",15
"27",0
"28",43
"29",3
"30",6
"31",8
"32",0
"33",14
"34",3
"35",6
"36",8
"37",2
"38",15
"39",13
"40",4
"41",19
"42",11
"43",0
"44",22
"45",4
"46",0
"47",7
"48",8
"49",0
"50",23
"51",1
"52",1
"53",56
"54",3
"55",24
"56",180
"57",2
"58",62
"59",44
"60",11
"61",167
"62",11
"63",123
"64",289
"65",28
"66",47
"67",151
"68",47
"69",231
"70",43
"71",97
"72",20
"73",30
"74",20
"75",7
"76",5
"77",8
"78",6
"79",9
"80",1
"81",2
"82",1
"83",3
"84",1
"85",0
"86",2
"87",1
"88",1
"89",1
"90",2
"91",2
"92",8
"93",3
"94",3
"95",8
"96",4
"97",9
"98",18
"99",11
"100",9
"101",92
"102",11
"103",1
"104",165
"105",5
"106",14
"107",78
"108",13
"109",69
"110",20
"111",170
"112",88
"113",49
"114",111
"115",29
"116",57
"117",55
"118",5
"119",278
"120",85
"121",15
"122",264
"123",55
"124",6
"125",333
"126",14
"127",6
"128",57
"129",0
"130",11
"131",4
"132",0
"133",25
"134",3
"135",4
"136",3
"137",2
"138",6
"139",1
"140",5
"141",3
"142",1
"143",32
"144",8
"145",12
"146",8
"147",8
"148",28
"149",3
"150",6
"151",32
"152",18
"153",82
"154",29
"155",84
"156",146
"157",147
"158",143
"159",144
"160",42
"161",69
"162",30
"163",3
"164",112
"165",29
"166",28
"167",147
"168",27
"169",41
"170",295
"171",24
"172",69
"173",82
"174",37
"175",58
"176",153
"177",55
"178",68
"179",62
"180",30
"181",12
"182",41
"183",19
"184",14
"185",46
"186",8
"187",23
"188",9
"189",6
"190",47
"191",3
"192",10
"193",4
"194",8
"195",10
"196",30
"197",5
"198",19
"199",16
"200",16
"201",15
"202",24
"203",12
"204",62
"205",23
"206",20
"207",144
"208",16
"209",29
"210",145
"211",19
