"","x"
"1",0
"2",1
"3",4
"4",8
"5",11
"6",24
"7",64
"8",0
"9",3
"10",9
"11",32
"12",46
"13",26
"14",79
"15",61
"16",13
"17",11
"18",4
"19",14
"20",12
"21",8
"22",2
"23",14
"24",2
"25",6
"26",6
"27",0
"28",0
"29",2
"30",4
"31",5
"32",17
"33",15
"34",7
"35",11
"36",4
"37",3
"38",2
"39",3
"40",7
"41",1
"42",1
"43",12
"44",33
"45",18
"46",37
"47",71
"48",14
"49",18
"50",6
"51",10
"52",11
"53",24
"54",20
"55",81
"56",331
"57",706
"58",247
"59",90
"60",66
"61",2
"62",1
"63",2
"64",10
"65",15
"66",12
"67",14
"68",25
"69",51
"70",33
"71",12
"72",7
"73",8
"74",3
"75",4
"76",1
"77",9
"78",16
"79",67
"80",15
"81",0
"82",0
"83",1
"84",4
"85",6
"86",20
"87",6
"88",5
"89",5
"90",25
"91",18
"92",13
"93",5
"94",13
"95",3
"96",2
"97",1
"98",2
"99",17
"100",21
"101",26
"102",9
"103",20
"104",84
"105",180
"106",70
"107",19
"108",44
"109",24
"110",28
"111",80
"112",138
"113",180
"114",101
"115",5
"116",26
"117",86
"118",12
"119",11
"120",33
"121",52
"122",33
"123",9
"124",2
"125",6
"126",16
"127",8
"128",5
"129",4
"130",2
"131",2
"132",2
"133",7
"134",5
"135",6
"136",2
"137",0
"138",0
"139",1
"140",3
"141",5
"142",3
"143",5
"144",4
"145",3
"146",20
"147",32
"148",39
"149",20
"150",5
"151",4
"152",14
"153",16
"154",7
"155",7
"156",10
"157",56
"158",60
"159",27
"160",27
"161",107
"162",191
"163",218
"164",20
"165",14
"166",18
"167",12
"168",3
"169",15
"170",22
"171",10
"172",5
"173",8
"174",3
"175",1
"176",1
"177",4
"178",40
"179",9
"180",9
"181",12
"182",12
"183",2
"184",2
"185",7
"186",6
"187",13
"188",14
"189",29
"190",42
"191",11
"192",4
"193",1
"194",0
"195",0
"196",0
"197",0
"198",0
"199",2
"200",1
"201",3
"202",30
"203",8
"204",23
"205",37
"206",85
"207",13
"208",10
"209",6
"210",2
"211",11
