"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",2
"8",1
"9",1
"10",3
"11",4
"12",12
"13",5
"14",10
"15",12
"16",28
"17",53
"18",7
"19",6
"20",27
"21",58
"22",11
"23",0
"24",11
"25",3
"26",40
"27",2
"28",2
"29",8
"30",9
"31",14
"32",9
"33",8
"34",3
"35",35
"36",24
"37",18
"38",11
"39",5
"40",18
"41",11
"42",1
"43",9
"44",38
"45",7
"46",9
"47",6
"48",25
"49",25
"50",8
"51",32
"52",27
"53",71
"54",32
"55",23
"56",95
"57",47
"58",34
"59",90
"60",76
"61",77
"62",79
"63",22
"64",196
"65",113
"66",39
"67",55
"68",64
"69",88
"70",45
"71",31
"72",43
"73",96
"74",36
"75",51
"76",17
"77",52
"78",3
"79",46
"80",19
"81",21
"82",4
"83",9
"84",13
"85",35
"86",11
"87",10
"88",4
"89",7
"90",32
"91",2
"92",16
"93",18
"94",5
"95",26
"96",1
"97",9
"98",27
"99",20
"100",7
"101",21
"102",35
"103",54
"104",28
"105",38
"106",205
"107",46
"108",56
"109",73
"110",155
"111",173
"112",34
"113",15
"114",117
"115",81
"116",86
"117",37
"118",214
"119",234
"120",26
"121",148
"122",100
"123",32
"124",84
"125",40
"126",43
"127",9
"128",22
"129",40
"130",18
"131",68
"132",5
"133",41
"134",10
"135",13
"136",5
"137",3
"138",3
"139",21
"140",4
"141",5
"142",10
"143",18
"144",55
"145",3
"146",39
"147",9
"148",12
"149",15
"150",22
"151",21
"152",18
"153",10
"154",12
"155",15
"156",28
"157",109
"158",32
"159",12
"160",19
"161",65
"162",34
"163",32
"164",36
"165",29
"166",319
"167",22
"168",166
"169",62
"170",80
"171",192
"172",87
"173",20
"174",287
"175",114
"176",347
"177",99
"178",48
"179",39
"180",94
"181",19
"182",89
"183",43
"184",7
"185",20
"186",16
"187",21
"188",6
"189",19
"190",5
"191",11
"192",25
"193",2
"194",10
"195",11
"196",10
"197",8
"198",7
"199",4
"200",12
"201",22
"202",13
"203",2
"204",37
"205",9
"206",31
"207",23
"208",16
"209",65
"210",17
"211",19
