"","x"
"1",0
"2",0
"3",0
"4",1
"5",2
"6",2
"7",16
"8",12
"9",21
"10",37
"11",43
"12",67
"13",62
"14",71
"15",59
"16",39
"17",55
"18",23
"19",37
"20",43
"21",18
"22",10
"23",35
"24",9
"25",10
"26",22
"27",6
"28",12
"29",6
"30",4
"31",17
"32",15
"33",10
"34",20
"35",23
"36",18
"37",32
"38",27
"39",21
"40",25
"41",31
"42",20
"43",23
"44",41
"45",24
"46",36
"47",41
"48",34
"49",54
"50",62
"51",45
"52",63
"53",57
"54",65
"55",156
"56",144
"57",144
"58",101
"59",98
"60",88
"61",109
"62",116
"63",120
"64",137
"65",82
"66",79
"67",154
"68",57
"69",130
"70",96
"71",59
"72",70
"73",26
"74",23
"75",33
"76",9
"77",13
"78",9
"79",14
"80",8
"81",11
"82",6
"83",5
"84",16
"85",3
"86",10
"87",11
"88",6
"89",10
"90",9
"91",18
"92",9
"93",13
"94",16
"95",8
"96",18
"97",16
"98",38
"99",35
"100",23
"101",45
"102",40
"103",32
"104",56
"105",48
"106",43
"107",56
"108",65
"109",138
"110",150
"111",106
"112",134
"113",119
"114",104
"115",163
"116",107
"117",147
"118",122
"119",191
"120",175
"121",119
"122",90
"123",73
"124",41
"125",67
"126",30
"127",9
"128",33
"129",10
"130",11
"131",16
"132",5
"133",9
"134",7
"135",13
"136",9
"137",12
"138",11
"139",9
"140",6
"141",12
"142",17
"143",8
"144",17
"145",27
"146",10
"147",39
"148",16
"149",22
"150",24
"151",30
"152",33
"153",47
"154",41
"155",38
"156",27
"157",76
"158",33
"159",56
"160",58
"161",72
"162",72
"163",61
"164",44
"165",135
"166",99
"167",92
"168",76
"169",104
"170",120
"171",109
"172",107
"173",77
"174",79
"175",99
"176",114
"177",92
"178",94
"179",66
"180",40
"181",41
"182",25
"183",14
"184",14
"185",17
"186",9
"187",6
"188",17
"189",13
"190",10
"191",3
"192",9
"193",10
"194",2
"195",15
"196",9
"197",2
"198",21
"199",7
"200",6
"201",24
"202",14
"203",12
"204",34
"205",28
"206",33
"207",43
"208",31
"209",49
"210",63
"211",36
