"","x"
"1",0
"2",0
"3",0
"4",2
"5",0
"6",4
"7",3
"8",1
"9",16
"10",9
"11",7
"12",85
"13",1
"14",38
"15",19
"16",3
"17",48
"18",28
"19",2
"20",90
"21",3
"22",7
"23",92
"24",3
"25",6
"26",12
"27",8
"28",6
"29",2
"30",6
"31",11
"32",10
"33",4
"34",34
"35",22
"36",13
"37",17
"38",18
"39",7
"40",25
"41",6
"42",36
"43",39
"44",9
"45",22
"46",49
"47",27
"48",18
"49",17
"50",17
"51",20
"52",7
"53",23
"54",45
"55",44
"56",58
"57",88
"58",5
"59",32
"60",42
"61",44
"62",120
"63",32
"64",47
"65",89
"66",19
"67",108
"68",24
"69",18
"70",233
"71",41
"72",1
"73",14
"74",10
"75",3
"76",18
"77",6
"78",1
"79",10
"80",1
"81",6
"82",3
"83",0
"84",4
"85",1
"86",5
"87",10
"88",0
"89",7
"90",0
"91",3
"92",5
"93",0
"94",46
"95",3
"96",1
"97",12
"98",17
"99",9
"100",31
"101",38
"102",54
"103",42
"104",16
"105",0
"106",50
"107",2
"108",3
"109",22
"110",21
"111",4
"112",80
"113",16
"114",33
"115",26
"116",69
"117",102
"118",19
"119",242
"120",59
"121",6
"122",96
"123",11
"124",24
"125",25
"126",0
"127",33
"128",4
"129",0
"130",39
"131",0
"132",2
"133",9
"134",2
"135",0
"136",1
"137",0
"138",0
"139",1
"140",2
"141",1
"142",2
"143",3
"144",4
"145",9
"146",8
"147",2
"148",13
"149",0
"150",10
"151",18
"152",0
"153",10
"154",35
"155",6
"156",40
"157",23
"158",15
"159",65
"160",38
"161",44
"162",4
"163",142
"164",0
"165",64
"166",32
"167",1
"168",49
"169",4
"170",21
"171",50
"172",12
"173",33
"174",68
"175",16
"176",147
"177",14
"178",0
"179",133
"180",0
"181",8
"182",4
"183",1
"184",2
"185",4
"186",0
"187",4
"188",2
"189",0
"190",18
"191",2
"192",0
"193",51
"194",1
"195",2
"196",18
"197",1
"198",6
"199",32
"200",4
"201",22
"202",23
"203",13
"204",23
"205",11
"206",35
"207",19
"208",40
"209",11
"210",25
"211",71
