"","x"
"1",0
"2",1
"3",3
"4",5
"5",20
"6",12
"7",20
"8",50
"9",84
"10",111
"11",139
"12",71
"13",21
"14",15
"15",5
"16",5
"17",4
"18",2
"19",6
"20",3
"21",6
"22",6
"23",7
"24",0
"25",2
"26",1
"27",2
"28",2
"29",2
"30",0
"31",1
"32",2
"33",8
"34",20
"35",14
"36",18
"37",17
"38",11
"39",28
"40",15
"41",3
"42",0
"43",2
"44",12
"45",39
"46",19
"47",10
"48",8
"49",22
"50",11
"51",13
"52",28
"53",104
"54",60
"55",29
"56",27
"57",22
"58",22
"59",63
"60",10
"61",34
"62",58
"63",75
"64",84
"65",169
"66",66
"67",92
"68",74
"69",101
"70",41
"71",19
"72",9
"73",12
"74",3
"75",4
"76",8
"77",12
"78",2
"79",2
"80",3
"81",5
"82",6
"83",18
"84",23
"85",5
"86",8
"87",8
"88",2
"89",3
"90",2
"91",5
"92",2
"93",11
"94",27
"95",17
"96",8
"97",9
"98",17
"99",93
"100",14
"101",10
"102",3
"103",13
"104",44
"105",2
"106",3
"107",4
"108",8
"109",18
"110",59
"111",111
"112",10
"113",22
"114",11
"115",34
"116",62
"117",127
"118",185
"119",195
"120",78
"121",22
"122",18
"123",25
"124",8
"125",4
"126",19
"127",12
"128",42
"129",4
"130",1
"131",3
"132",1
"133",2
"134",20
"135",15
"136",1
"137",3
"138",1
"139",4
"140",10
"141",3
"142",3
"143",31
"144",37
"145",43
"146",63
"147",38
"148",27
"149",59
"150",21
"151",21
"152",24
"153",18
"154",16
"155",3
"156",16
"157",31
"158",17
"159",12
"160",69
"161",13
"162",47
"163",52
"164",145
"165",133
"166",2
"167",8
"168",12
"169",12
"170",38
"171",86
"172",41
"173",10
"174",11
"175",23
"176",25
"177",25
"178",31
"179",14
"180",3
"181",4
"182",4
"183",3
"184",0
"185",3
"186",2
"187",5
"188",9
"189",7
"190",7
"191",4
"192",5
"193",3
"194",10
"195",2
"196",3
"197",6
"198",12
"199",4
"200",5
"201",23
"202",28
"203",3
"204",6
"205",25
"206",63
"207",34
"208",29
"209",93
"210",105
"211",34
