"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",3
"8",1
"9",4
"10",6
"11",2
"12",8
"13",5
"14",30
"15",44
"16",25
"17",20
"18",10
"19",28
"20",15
"21",39
"22",27
"23",15
"24",19
"25",12
"26",22
"27",4
"28",10
"29",1
"30",12
"31",4
"32",18
"33",4
"34",3
"35",6
"36",3
"37",12
"38",11
"39",0
"40",12
"41",0
"42",29
"43",1
"44",24
"45",3
"46",0
"47",64
"48",12
"49",9
"50",4
"51",8
"52",70
"53",83
"54",31
"55",14
"56",31
"57",131
"58",86
"59",143
"60",89
"61",60
"62",71
"63",134
"64",127
"65",87
"66",18
"67",167
"68",17
"69",328
"70",23
"71",19
"72",55
"73",39
"74",49
"75",13
"76",13
"77",12
"78",15
"79",23
"80",32
"81",6
"82",1
"83",2
"84",9
"85",9
"86",2
"87",4
"88",1
"89",7
"90",18
"91",8
"92",1
"93",11
"94",21
"95",24
"96",2
"97",1
"98",58
"99",58
"100",19
"101",19
"102",5
"103",45
"104",66
"105",8
"106",22
"107",4
"108",66
"109",58
"110",5
"111",21
"112",30
"113",51
"114",36
"115",78
"116",50
"117",63
"118",90
"119",116
"120",94
"121",12
"122",87
"123",34
"124",73
"125",12
"126",21
"127",51
"128",61
"129",1
"130",7
"131",60
"132",55
"133",12
"134",2
"135",81
"136",10
"137",116
"138",17
"139",13
"140",11
"141",27
"142",63
"143",7
"144",23
"145",25
"146",31
"147",96
"148",4
"149",89
"150",20
"151",222
"152",42
"153",26
"154",187
"155",49
"156",112
"157",174
"158",258
"159",129
"160",73
"161",186
"162",131
"163",292
"164",222
"165",92
"166",33
"167",306
"168",317
"169",542
"170",141
"171",109
"172",98
"173",91
"174",444
"175",328
"176",139
"177",90
"178",20
"179",59
"180",88
"181",146
"182",56
"183",12
"184",31
"185",17
"186",16
"187",63
"188",12
"189",27
"190",6
"191",27
"192",36
"193",38
"194",4
"195",12
"196",20
"197",24
"198",21
"199",11
"200",12
"201",32
"202",17
"203",75
"204",60
"205",15
"206",33
"207",22
"208",114
"209",3
"210",54
"211",95
