"","x"
"1",0
"2",0
"3",0
"4",0
"5",2
"6",3
"7",2
"8",13
"9",11
"10",14
"11",56
"12",47
"13",36
"14",79
"15",60
"16",36
"17",56
"18",28
"19",45
"20",40
"21",15
"22",16
"23",27
"24",10
"25",15
"26",25
"27",3
"28",9
"29",8
"30",10
"31",11
"32",20
"33",10
"34",13
"35",24
"36",14
"37",19
"38",26
"39",15
"40",13
"41",16
"42",24
"43",19
"44",30
"45",34
"46",35
"47",23
"48",45
"49",55
"50",39
"51",64
"52",56
"53",44
"54",89
"55",123
"56",152
"57",127
"58",101
"59",97
"60",84
"61",133
"62",107
"63",104
"64",176
"65",73
"66",74
"67",172
"68",58
"69",124
"70",74
"71",72
"72",55
"73",24
"74",20
"75",21
"76",6
"77",17
"78",9
"79",5
"80",10
"81",3
"82",6
"83",6
"84",8
"85",6
"86",6
"87",8
"88",1
"89",6
"90",3
"91",3
"92",4
"93",10
"94",3
"95",4
"96",12
"97",3
"98",30
"99",15
"100",13
"101",39
"102",23
"103",19
"104",41
"105",42
"106",33
"107",48
"108",71
"109",121
"110",128
"111",97
"112",134
"113",97
"114",101
"115",139
"116",86
"117",108
"118",115
"119",125
"120",145
"121",81
"122",92
"123",65
"124",34
"125",74
"126",37
"127",10
"128",50
"129",16
"130",11
"131",28
"132",6
"133",11
"134",16
"135",9
"136",8
"137",15
"138",13
"139",12
"140",14
"141",12
"142",23
"143",30
"144",15
"145",53
"146",17
"147",30
"148",18
"149",35
"150",18
"151",35
"152",30
"153",27
"154",39
"155",53
"156",28
"157",89
"158",47
"159",55
"160",70
"161",84
"162",63
"163",80
"164",52
"165",154
"166",141
"167",102
"168",102
"169",131
"170",128
"171",123
"172",130
"173",86
"174",111
"175",113
"176",131
"177",105
"178",87
"179",72
"180",37
"181",64
"182",25
"183",24
"184",18
"185",19
"186",6
"187",7
"188",12
"189",8
"190",17
"191",6
"192",13
"193",19
"194",5
"195",11
"196",15
"197",6
"198",15
"199",11
"200",15
"201",29
"202",21
"203",16
"204",46
"205",30
"206",44
"207",66
"208",34
"209",71
"210",70
"211",38
