"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",3
"7",1
"8",1
"9",0
"10",6
"11",14
"12",7
"13",3
"14",4
"15",31
"16",27
"17",17
"18",8
"19",9
"20",40
"21",29
"22",12
"23",19
"24",8
"25",27
"26",23
"27",9
"28",14
"29",6
"30",16
"31",27
"32",25
"33",18
"34",10
"35",18
"36",39
"37",31
"38",38
"39",23
"40",44
"41",24
"42",39
"43",34
"44",43
"45",46
"46",43
"47",65
"48",47
"49",77
"50",36
"51",71
"52",72
"53",99
"54",94
"55",102
"56",167
"57",149
"58",106
"59",169
"60",159
"61",259
"62",115
"63",117
"64",215
"65",178
"66",182
"67",150
"68",115
"69",267
"70",80
"71",112
"72",81
"73",69
"74",97
"75",38
"76",21
"77",40
"78",18
"79",39
"80",26
"81",12
"82",6
"83",8
"84",25
"85",16
"86",9
"87",4
"88",11
"89",9
"90",14
"91",13
"92",11
"93",18
"94",21
"95",17
"96",29
"97",18
"98",30
"99",40
"100",32
"101",45
"102",31
"103",70
"104",52
"105",64
"106",80
"107",59
"108",75
"109",95
"110",141
"111",119
"112",158
"113",97
"114",129
"115",194
"116",138
"117",170
"118",102
"119",169
"120",210
"121",156
"122",124
"123",68
"124",88
"125",111
"126",100
"127",39
"128",55
"129",25
"130",22
"131",64
"132",28
"133",31
"134",20
"135",19
"136",28
"137",34
"138",35
"139",11
"140",14
"141",27
"142",42
"143",49
"144",21
"145",32
"146",34
"147",49
"148",28
"149",35
"150",37
"151",66
"152",46
"153",49
"154",72
"155",71
"156",79
"157",106
"158",90
"159",103
"160",145
"161",146
"162",133
"163",108
"164",110
"165",241
"166",242
"167",163
"168",128
"169",185
"170",247
"171",229
"172",110
"173",118
"174",231
"175",198
"176",195
"177",142
"178",172
"179",156
"180",78
"181",100
"182",111
"183",87
"184",31
"185",58
"186",45
"187",45
"188",25
"189",17
"190",27
"191",29
"192",18
"193",24
"194",10
"195",31
"196",17
"197",9
"198",31
"199",7
"200",26
"201",25
"202",19
"203",33
"204",21
"205",51
"206",41
"207",43
"208",26
"209",59
"210",139
"211",58
