"","x"
"1",0
"2",0
"3",0
"4",7
"5",0
"6",9
"7",32
"8",0
"9",37
"10",10
"11",4
"12",90
"13",31
"14",2
"15",84
"16",9
"17",5
"18",38
"19",7
"20",21
"21",16
"22",29
"23",7
"24",9
"25",7
"26",6
"27",3
"28",7
"29",0
"30",7
"31",4
"32",6
"33",1
"34",11
"35",15
"36",2
"37",19
"38",11
"39",6
"40",29
"41",11
"42",0
"43",44
"44",11
"45",3
"46",35
"47",15
"48",17
"49",36
"50",50
"51",27
"52",39
"53",77
"54",39
"55",96
"56",142
"57",35
"58",368
"59",14
"60",68
"61",303
"62",25
"63",109
"64",107
"65",94
"66",23
"67",161
"68",37
"69",85
"70",92
"71",101
"72",63
"73",15
"74",55
"75",44
"76",0
"77",11
"78",2
"79",1
"80",8
"81",3
"82",1
"83",10
"84",4
"85",8
"86",10
"87",4
"88",6
"89",2
"90",5
"91",4
"92",20
"93",7
"94",6
"95",0
"96",9
"97",1
"98",1
"99",6
"100",3
"101",1
"102",19
"103",1
"104",7
"105",6
"106",4
"107",12
"108",30
"109",68
"110",7
"111",140
"112",146
"113",8
"114",142
"115",57
"116",54
"117",53
"118",30
"119",93
"120",16
"121",51
"122",38
"123",9
"124",21
"125",25
"126",13
"127",24
"128",3
"129",11
"130",11
"131",5
"132",11
"133",3
"134",3
"135",29
"136",1
"137",16
"138",14
"139",1
"140",11
"141",0
"142",4
"143",5
"144",1
"145",16
"146",1
"147",21
"148",11
"149",6
"150",28
"151",28
"152",31
"153",87
"154",49
"155",122
"156",43
"157",126
"158",14
"159",70
"160",84
"161",6
"162",55
"163",73
"164",3
"165",91
"166",30
"167",5
"168",52
"169",89
"170",43
"171",32
"172",18
"173",10
"174",70
"175",17
"176",117
"177",71
"178",17
"179",78
"180",33
"181",64
"182",10
"183",5
"184",38
"185",1
"186",15
"187",3
"188",10
"189",22
"190",8
"191",7
"192",1
"193",10
"194",3
"195",2
"196",2
"197",7
"198",7
"199",8
"200",8
"201",16
"202",25
"203",14
"204",29
"205",18
"206",15
"207",54
"208",6
"209",51
"210",8
"211",89
