"","x"
"1",0
"2",0
"3",1
"4",6
"5",20
"6",22
"7",4
"8",1
"9",13
"10",10
"11",30
"12",48
"13",15
"14",8
"15",36
"16",29
"17",23
"18",40
"19",54
"20",29
"21",20
"22",20
"23",26
"24",3
"25",3
"26",5
"27",8
"28",8
"29",4
"30",6
"31",19
"32",64
"33",14
"34",19
"35",25
"36",5
"37",15
"38",32
"39",1
"40",0
"41",1
"42",2
"43",1
"44",3
"45",0
"46",0
"47",0
"48",0
"49",1
"50",0
"51",1
"52",12
"53",30
"54",34
"55",77
"56",150
"57",6
"58",5
"59",17
"60",70
"61",66
"62",30
"63",5
"64",3
"65",8
"66",14
"67",60
"68",54
"69",75
"70",74
"71",52
"72",24
"73",20
"74",11
"75",4
"76",1
"77",0
"78",0
"79",3
"80",6
"81",4
"82",0
"83",0
"84",1
"85",0
"86",0
"87",0
"88",1
"89",1
"90",5
"91",10
"92",2
"93",3
"94",6
"95",7
"96",11
"97",8
"98",25
"99",85
"100",32
"101",87
"102",7
"103",18
"104",51
"105",51
"106",28
"107",41
"108",14
"109",43
"110",158
"111",200
"112",84
"113",25
"114",11
"115",55
"116",25
"117",3
"118",2
"119",0
"120",2
"121",5
"122",10
"123",2
"124",11
"125",2
"126",3
"127",16
"128",14
"129",0
"130",0
"131",1
"132",5
"133",8
"134",14
"135",10
"136",4
"137",2
"138",7
"139",7
"140",1
"141",6
"142",23
"143",42
"144",26
"145",34
"146",32
"147",3
"148",5
"149",9
"150",2
"151",7
"152",21
"153",37
"154",27
"155",34
"156",69
"157",100
"158",195
"159",101
"160",169
"161",133
"162",44
"163",89
"164",36
"165",92
"166",156
"167",44
"168",57
"169",44
"170",36
"171",21
"172",1
"173",9
"174",19
"175",22
"176",19
"177",21
"178",12
"179",17
"180",14
"181",9
"182",25
"183",22
"184",38
"185",3
"186",3
"187",0
"188",0
"189",0
"190",1
"191",4
"192",4
"193",38
"194",6
"195",8
"196",10
"197",2
"198",2
"199",2
"200",6
"201",26
"202",27
"203",14
"204",40
"205",72
"206",28
"207",59
"208",70
"209",146
"210",1033
"211",173
