"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",3
"7",1
"8",1
"9",4
"10",2
"11",16
"12",13
"13",9
"14",2
"15",28
"16",33
"17",8
"18",13
"19",3
"20",49
"21",12
"22",4
"23",21
"24",8
"25",30
"26",18
"27",3
"28",1
"29",2
"30",36
"31",2
"32",2
"33",3
"34",21
"35",9
"36",4
"37",14
"38",26
"39",8
"40",11
"41",7
"42",26
"43",83
"44",6
"45",0
"46",11
"47",76
"48",64
"49",8
"50",1
"51",29
"52",24
"53",5
"54",49
"55",24
"56",29
"57",20
"58",37
"59",180
"60",20
"61",19
"62",23
"63",12
"64",181
"65",11
"66",10
"67",176
"68",47
"69",266
"70",36
"71",3
"72",113
"73",54
"74",43
"75",17
"76",0
"77",96
"78",1
"79",44
"80",13
"81",6
"82",4
"83",1
"84",43
"85",7
"86",18
"87",1
"88",9
"89",4
"90",8
"91",30
"92",9
"93",2
"94",5
"95",7
"96",8
"97",10
"98",30
"99",6
"100",13
"101",51
"102",61
"103",2
"104",31
"105",27
"106",132
"107",27
"108",2
"109",36
"110",58
"111",133
"112",28
"113",4
"114",15
"115",30
"116",33
"117",31
"118",18
"119",40
"120",11
"121",13
"122",22
"123",26
"124",20
"125",15
"126",3
"127",9
"128",4
"129",2
"130",4
"131",35
"132",5
"133",5
"134",5
"135",0
"136",4
"137",26
"138",14
"139",8
"140",2
"141",0
"142",12
"143",31
"144",3
"145",1
"146",1
"147",46
"148",1
"149",19
"150",0
"151",11
"152",9
"153",12
"154",18
"155",4
"156",14
"157",2
"158",0
"159",19
"160",36
"161",30
"162",0
"163",1
"164",56
"165",184
"166",6
"167",1
"168",6
"169",27
"170",78
"171",23
"172",15
"173",12
"174",113
"175",8
"176",33
"177",28
"178",72
"179",99
"180",24
"181",45
"182",63
"183",40
"184",12
"185",46
"186",26
"187",46
"188",1
"189",4
"190",1
"191",4
"192",3
"193",5
"194",2
"195",0
"196",14
"197",0
"198",5
"199",3
"200",1
"201",12
"202",0
"203",9
"204",21
"205",9
"206",7
"207",11
"208",8
"209",24
"210",62
"211",35
