"","x"
"1",0
"2",0
"3",0
"4",2
"5",1
"6",2
"7",11
"8",5
"9",17
"10",30
"11",29
"12",70
"13",36
"14",50
"15",49
"16",46
"17",41
"18",32
"19",39
"20",38
"21",23
"22",24
"23",47
"24",9
"25",14
"26",28
"27",5
"28",7
"29",10
"30",6
"31",12
"32",26
"33",11
"34",15
"35",16
"36",15
"37",25
"38",24
"39",24
"40",20
"41",22
"42",26
"43",27
"44",38
"45",26
"46",47
"47",41
"48",41
"49",57
"50",42
"51",54
"52",54
"53",48
"54",79
"55",145
"56",150
"57",138
"58",106
"59",99
"60",123
"61",122
"62",140
"63",152
"64",181
"65",92
"66",96
"67",168
"68",58
"69",141
"70",86
"71",59
"72",63
"73",32
"74",13
"75",38
"76",12
"77",14
"78",10
"79",17
"80",7
"81",9
"82",11
"83",6
"84",12
"85",8
"86",11
"87",12
"88",7
"89",3
"90",13
"91",8
"92",14
"93",17
"94",12
"95",14
"96",12
"97",13
"98",44
"99",21
"100",25
"101",44
"102",40
"103",24
"104",54
"105",41
"106",29
"107",55
"108",44
"109",114
"110",140
"111",53
"112",118
"113",95
"114",72
"115",154
"116",87
"117",71
"118",120
"119",115
"120",138
"121",96
"122",82
"123",67
"124",34
"125",65
"126",45
"127",12
"128",42
"129",11
"130",3
"131",30
"132",6
"133",7
"134",17
"135",10
"136",4
"137",16
"138",7
"139",9
"140",13
"141",10
"142",15
"143",30
"144",17
"145",39
"146",16
"147",31
"148",25
"149",35
"150",24
"151",35
"152",40
"153",40
"154",38
"155",59
"156",36
"157",88
"158",47
"159",59
"160",64
"161",123
"162",77
"163",83
"164",66
"165",153
"166",158
"167",121
"168",99
"169",146
"170",114
"171",112
"172",121
"173",71
"174",102
"175",98
"176",119
"177",117
"178",63
"179",92
"180",32
"181",56
"182",38
"183",19
"184",12
"185",19
"186",7
"187",14
"188",18
"189",17
"190",17
"191",10
"192",8
"193",13
"194",8
"195",9
"196",13
"197",7
"198",15
"199",6
"200",13
"201",10
"202",22
"203",13
"204",19
"205",46
"206",28
"207",51
"208",22
"209",50
"210",49
"211",34
