"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",4
"8",3
"9",2
"10",3
"11",7
"12",18
"13",9
"14",24
"15",24
"16",13
"17",25
"18",23
"19",20
"20",24
"21",12
"22",20
"23",19
"24",13
"25",14
"26",11
"27",10
"28",11
"29",6
"30",13
"31",10
"32",21
"33",8
"34",8
"35",14
"36",19
"37",23
"38",20
"39",14
"40",31
"41",12
"42",21
"43",23
"44",23
"45",31
"46",24
"47",44
"48",29
"49",48
"50",34
"51",60
"52",69
"53",78
"54",63
"55",80
"56",159
"57",139
"58",107
"59",145
"60",128
"61",242
"62",119
"63",117
"64",193
"65",150
"66",170
"67",181
"68",123
"69",250
"70",83
"71",102
"72",77
"73",83
"74",90
"75",29
"76",18
"77",47
"78",20
"79",47
"80",21
"81",13
"82",7
"83",13
"84",30
"85",11
"86",11
"87",3
"88",17
"89",11
"90",17
"91",17
"92",7
"93",23
"94",16
"95",25
"96",13
"97",20
"98",34
"99",35
"100",35
"101",27
"102",37
"103",79
"104",65
"105",58
"106",77
"107",72
"108",75
"109",127
"110",139
"111",143
"112",138
"113",81
"114",157
"115",206
"116",157
"117",172
"118",83
"119",205
"120",199
"121",180
"122",114
"123",72
"124",98
"125",128
"126",91
"127",47
"128",40
"129",14
"130",30
"131",63
"132",21
"133",21
"134",14
"135",35
"136",24
"137",31
"138",13
"139",25
"140",18
"141",21
"142",36
"143",33
"144",29
"145",32
"146",24
"147",38
"148",32
"149",49
"150",28
"151",47
"152",41
"153",61
"154",62
"155",62
"156",64
"157",109
"158",94
"159",62
"160",127
"161",135
"162",152
"163",116
"164",75
"165",196
"166",196
"167",170
"168",112
"169",129
"170",250
"171",194
"172",118
"173",120
"174",180
"175",190
"176",170
"177",174
"178",164
"179",115
"180",83
"181",91
"182",92
"183",80
"184",23
"185",49
"186",32
"187",42
"188",11
"189",20
"190",22
"191",17
"192",14
"193",13
"194",13
"195",17
"196",19
"197",9
"198",23
"199",14
"200",18
"201",16
"202",15
"203",33
"204",35
"205",43
"206",25
"207",51
"208",37
"209",57
"210",105
"211",45
