"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",3
"8",0
"9",1
"10",0
"11",0
"12",22
"13",1
"14",13
"15",3
"16",1
"17",17
"18",0
"19",17
"20",0
"21",3
"22",2
"23",5
"24",5
"25",0
"26",5
"27",2
"28",17
"29",5
"30",0
"31",15
"32",18
"33",9
"34",6
"35",3
"36",50
"37",42
"38",11
"39",0
"40",16
"41",43
"42",18
"43",9
"44",15
"45",20
"46",5
"47",15
"48",38
"49",15
"50",4
"51",57
"52",18
"53",122
"54",66
"55",72
"56",8
"57",223
"58",241
"59",176
"60",153
"61",172
"62",156
"63",40
"64",515
"65",416
"66",68
"67",144
"68",105
"69",294
"70",88
"71",160
"72",47
"73",55
"74",39
"75",65
"76",13
"77",25
"78",2
"79",15
"80",40
"81",5
"82",1
"83",0
"84",18
"85",24
"86",2
"87",6
"88",0
"89",7
"90",7
"91",14
"92",2
"93",1
"94",5
"95",9
"96",4
"97",1
"98",19
"99",10
"100",21
"101",7
"102",9
"103",30
"104",24
"105",26
"106",29
"107",24
"108",77
"109",21
"110",24
"111",40
"112",18
"113",319
"114",118
"115",166
"116",26
"117",93
"118",84
"119",35
"120",101
"121",15
"122",89
"123",79
"124",20
"125",6
"126",39
"127",20
"128",43
"129",0
"130",8
"131",48
"132",29
"133",13
"134",3
"135",21
"136",12
"137",5
"138",5
"139",1
"140",14
"141",8
"142",4
"143",23
"144",8
"145",38
"146",18
"147",9
"148",23
"149",6
"150",13
"151",11
"152",14
"153",7
"154",8
"155",29
"156",13
"157",49
"158",3
"159",42
"160",90
"161",72
"162",24
"163",12
"164",244
"165",239
"166",63
"167",65
"168",72
"169",470
"170",47
"171",207
"172",108
"173",231
"174",80
"175",85
"176",459
"177",34
"178",511
"179",112
"180",24
"181",47
"182",15
"183",32
"184",21
"185",18
"186",4
"187",18
"188",21
"189",31
"190",6
"191",17
"192",1
"193",2
"194",14
"195",10
"196",13
"197",2
"198",4
"199",21
"200",6
"201",12
"202",6
"203",33
"204",29
"205",12
"206",2
"207",20
"208",17
"209",43
"210",3
"211",11
