"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",0
"7",5
"8",2
"9",6
"10",9
"11",29
"12",28
"13",13
"14",53
"15",9
"16",11
"17",46
"18",30
"19",26
"20",34
"21",49
"22",25
"23",73
"24",12
"25",3
"26",37
"27",2
"28",19
"29",11
"30",6
"31",2
"32",21
"33",2
"34",4
"35",14
"36",10
"37",6
"38",23
"39",9
"40",7
"41",1
"42",13
"43",3
"44",5
"45",19
"46",17
"47",33
"48",8
"49",44
"50",22
"51",20
"52",35
"53",36
"54",27
"55",251
"56",27
"57",274
"58",66
"59",48
"60",51
"61",46
"62",73
"63",108
"64",103
"65",51
"66",127
"67",89
"68",11
"69",252
"70",22
"71",57
"72",66
"73",0
"74",46
"75",4
"76",1
"77",32
"78",6
"79",3
"80",16
"81",3
"82",1
"83",0
"84",6
"85",0
"86",0
"87",2
"88",0
"89",2
"90",0
"91",4
"92",5
"93",1
"94",11
"95",1
"96",4
"97",14
"98",0
"99",5
"100",4
"101",5
"102",11
"103",10
"104",4
"105",31
"106",15
"107",5
"108",87
"109",53
"110",11
"111",29
"112",76
"113",3
"114",71
"115",33
"116",3
"117",6
"118",43
"119",7
"120",12
"121",6
"122",20
"123",21
"124",5
"125",17
"126",6
"127",5
"128",16
"129",2
"130",6
"131",17
"132",1
"133",9
"134",3
"135",10
"136",7
"137",11
"138",8
"139",10
"140",1
"141",15
"142",2
"143",11
"144",17
"145",2
"146",18
"147",27
"148",0
"149",79
"150",17
"151",0
"152",61
"153",3
"154",0
"155",54
"156",2
"157",5
"158",69
"159",2
"160",7
"161",101
"162",14
"163",30
"164",72
"165",7
"166",247
"167",249
"168",12
"169",175
"170",44
"171",47
"172",34
"173",113
"174",53
"175",232
"176",96
"177",46
"178",125
"179",63
"180",54
"181",19
"182",66
"183",30
"184",16
"185",21
"186",29
"187",11
"188",6
"189",5
"190",0
"191",4
"192",0
"193",2
"194",0
"195",3
"196",4
"197",1
"198",9
"199",1
"200",0
"201",43
"202",1
"203",2
"204",24
"205",15
"206",14
"207",16
"208",4
"209",40
"210",47
"211",13
