"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",3
"8",0
"9",3
"10",2
"11",14
"12",9
"13",0
"14",17
"15",10
"16",19
"17",9
"18",0
"19",21
"20",18
"21",17
"22",3
"23",1
"24",13
"25",10
"26",11
"27",5
"28",4
"29",13
"30",10
"31",15
"32",9
"33",7
"34",21
"35",15
"36",19
"37",23
"38",17
"39",27
"40",18
"41",7
"42",20
"43",29
"44",35
"45",21
"46",18
"47",37
"48",46
"49",47
"50",37
"51",66
"52",55
"53",94
"54",61
"55",106
"56",144
"57",135
"58",94
"59",147
"60",140
"61",231
"62",107
"63",111
"64",196
"65",161
"66",177
"67",167
"68",105
"69",265
"70",70
"71",108
"72",84
"73",76
"74",94
"75",48
"76",24
"77",30
"78",19
"79",45
"80",32
"81",13
"82",9
"83",13
"84",25
"85",17
"86",15
"87",5
"88",17
"89",14
"90",30
"91",16
"92",17
"93",25
"94",15
"95",14
"96",19
"97",31
"98",44
"99",27
"100",25
"101",51
"102",40
"103",70
"104",48
"105",52
"106",90
"107",68
"108",60
"109",130
"110",137
"111",140
"112",142
"113",86
"114",167
"115",195
"116",150
"117",154
"118",83
"119",215
"120",226
"121",139
"122",117
"123",60
"124",81
"125",110
"126",95
"127",46
"128",42
"129",17
"130",32
"131",59
"132",34
"133",35
"134",12
"135",39
"136",17
"137",26
"138",20
"139",17
"140",21
"141",10
"142",21
"143",37
"144",21
"145",28
"146",24
"147",36
"148",27
"149",54
"150",35
"151",37
"152",39
"153",68
"154",70
"155",59
"156",55
"157",122
"158",110
"159",70
"160",149
"161",117
"162",165
"163",131
"164",96
"165",211
"166",191
"167",207
"168",114
"169",155
"170",234
"171",218
"172",124
"173",128
"174",204
"175",179
"176",176
"177",162
"178",154
"179",144
"180",65
"181",98
"182",119
"183",74
"184",38
"185",43
"186",37
"187",47
"188",32
"189",18
"190",27
"191",14
"192",22
"193",26
"194",4
"195",23
"196",13
"197",20
"198",19
"199",5
"200",13
"201",11
"202",19
"203",13
"204",20
"205",33
"206",30
"207",35
"208",23
"209",51
"210",87
"211",55
