"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",2
"8",0
"9",0
"10",0
"11",9
"12",14
"13",0
"14",0
"15",5
"16",19
"17",13
"18",1
"19",1
"20",15
"21",16
"22",10
"23",2
"24",3
"25",20
"26",15
"27",5
"28",6
"29",2
"30",14
"31",24
"32",5
"33",12
"34",4
"35",23
"36",19
"37",20
"38",20
"39",7
"40",37
"41",19
"42",21
"43",34
"44",10
"45",37
"46",36
"47",49
"48",29
"49",32
"50",41
"51",78
"52",59
"53",69
"54",65
"55",108
"56",176
"57",121
"58",95
"59",148
"60",138
"61",254
"62",92
"63",108
"64",206
"65",153
"66",175
"67",144
"68",104
"69",260
"70",63
"71",103
"72",96
"73",64
"74",86
"75",49
"76",39
"77",47
"78",22
"79",43
"80",20
"81",21
"82",6
"83",15
"84",21
"85",18
"86",14
"87",4
"88",16
"89",12
"90",34
"91",12
"92",4
"93",23
"94",19
"95",23
"96",8
"97",14
"98",49
"99",36
"100",30
"101",16
"102",40
"103",74
"104",49
"105",38
"106",50
"107",68
"108",73
"109",111
"110",95
"111",129
"112",139
"113",97
"114",143
"115",173
"116",144
"117",149
"118",118
"119",175
"120",211
"121",158
"122",117
"123",77
"124",76
"125",128
"126",114
"127",41
"128",33
"129",12
"130",32
"131",47
"132",23
"133",21
"134",16
"135",25
"136",15
"137",29
"138",11
"139",20
"140",18
"141",6
"142",27
"143",30
"144",23
"145",19
"146",13
"147",32
"148",20
"149",44
"150",29
"151",28
"152",26
"153",51
"154",57
"155",53
"156",41
"157",92
"158",71
"159",67
"160",92
"161",94
"162",143
"163",109
"164",92
"165",165
"166",160
"167",177
"168",115
"169",150
"170",205
"171",186
"172",119
"173",116
"174",187
"175",185
"176",149
"177",169
"178",151
"179",126
"180",73
"181",81
"182",82
"183",62
"184",46
"185",41
"186",27
"187",40
"188",15
"189",26
"190",24
"191",18
"192",17
"193",22
"194",16
"195",16
"196",16
"197",13
"198",29
"199",9
"200",16
"201",20
"202",23
"203",26
"204",24
"205",40
"206",34
"207",45
"208",34
"209",41
"210",119
"211",63
