"","x"
"1",0
"2",0
"3",0
"4",3
"5",0
"6",4
"7",8
"8",2
"9",19
"10",15
"11",15
"12",64
"13",16
"14",37
"15",49
"16",20
"17",35
"18",24
"19",21
"20",33
"21",17
"22",15
"23",28
"24",7
"25",13
"26",18
"27",7
"28",10
"29",7
"30",5
"31",23
"32",14
"33",16
"34",8
"35",22
"36",15
"37",13
"38",30
"39",14
"40",16
"41",26
"42",22
"43",21
"44",27
"45",29
"46",31
"47",46
"48",35
"49",55
"50",55
"51",45
"52",58
"53",59
"54",76
"55",147
"56",155
"57",153
"58",122
"59",108
"60",107
"61",132
"62",136
"63",120
"64",163
"65",101
"66",97
"67",162
"68",69
"69",179
"70",80
"71",83
"72",68
"73",21
"74",33
"75",24
"76",8
"77",26
"78",6
"79",13
"80",10
"81",5
"82",6
"83",9
"84",8
"85",4
"86",11
"87",8
"88",8
"89",7
"90",10
"91",13
"92",14
"93",11
"94",21
"95",9
"96",14
"97",10
"98",38
"99",19
"100",23
"101",52
"102",30
"103",32
"104",50
"105",37
"106",41
"107",38
"108",52
"109",139
"110",122
"111",97
"112",129
"113",106
"114",92
"115",167
"116",83
"117",127
"118",126
"119",135
"120",147
"121",88
"122",90
"123",67
"124",42
"125",68
"126",34
"127",18
"128",30
"129",17
"130",11
"131",26
"132",7
"133",21
"134",16
"135",23
"136",4
"137",13
"138",17
"139",5
"140",12
"141",15
"142",8
"143",22
"144",19
"145",20
"146",24
"147",31
"148",20
"149",38
"150",11
"151",47
"152",31
"153",34
"154",45
"155",38
"156",30
"157",89
"158",44
"159",56
"160",75
"161",107
"162",76
"163",85
"164",74
"165",144
"166",133
"167",120
"168",73
"169",125
"170",144
"171",102
"172",125
"173",85
"174",99
"175",115
"176",115
"177",93
"178",79
"179",63
"180",41
"181",58
"182",33
"183",29
"184",13
"185",22
"186",14
"187",14
"188",21
"189",13
"190",14
"191",13
"192",4
"193",24
"194",0
"195",27
"196",5
"197",0
"198",41
"199",2
"200",3
"201",30
"202",6
"203",10
"204",25
"205",20
"206",29
"207",43
"208",18
"209",64
"210",50
"211",29
