"","x"
"1",0
"2",0
"3",0
"4",1
"5",1
"6",2
"7",5
"8",6
"9",19
"10",16
"11",35
"12",49
"13",27
"14",59
"15",45
"16",26
"17",35
"18",33
"19",25
"20",46
"21",26
"22",11
"23",46
"24",8
"25",11
"26",17
"27",4
"28",4
"29",7
"30",4
"31",8
"32",20
"33",17
"34",12
"35",18
"36",13
"37",24
"38",14
"39",17
"40",16
"41",7
"42",26
"43",18
"44",24
"45",43
"46",17
"47",48
"48",34
"49",38
"50",53
"51",46
"52",55
"53",60
"54",63
"55",146
"56",151
"57",147
"58",115
"59",107
"60",79
"61",133
"62",119
"63",109
"64",156
"65",74
"66",87
"67",146
"68",61
"69",140
"70",82
"71",67
"72",61
"73",25
"74",20
"75",29
"76",12
"77",15
"78",8
"79",14
"80",5
"81",11
"82",9
"83",3
"84",7
"85",7
"86",6
"87",7
"88",6
"89",6
"90",3
"91",5
"92",5
"93",11
"94",4
"95",7
"96",17
"97",7
"98",26
"99",30
"100",9
"101",47
"102",33
"103",20
"104",59
"105",47
"106",49
"107",46
"108",80
"109",145
"110",151
"111",99
"112",132
"113",105
"114",104
"115",185
"116",85
"117",121
"118",128
"119",136
"120",154
"121",101
"122",119
"123",70
"124",48
"125",79
"126",41
"127",9
"128",50
"129",12
"130",11
"131",24
"132",10
"133",15
"134",14
"135",11
"136",4
"137",22
"138",12
"139",6
"140",13
"141",12
"142",10
"143",31
"144",16
"145",40
"146",20
"147",48
"148",17
"149",31
"150",20
"151",41
"152",25
"153",43
"154",33
"155",39
"156",30
"157",70
"158",43
"159",58
"160",38
"161",99
"162",60
"163",51
"164",53
"165",120
"166",103
"167",98
"168",72
"169",129
"170",114
"171",107
"172",124
"173",75
"174",92
"175",136
"176",108
"177",118
"178",103
"179",66
"180",50
"181",67
"182",38
"183",23
"184",17
"185",20
"186",8
"187",11
"188",18
"189",16
"190",11
"191",11
"192",8
"193",14
"194",7
"195",9
"196",14
"197",7
"198",12
"199",8
"200",9
"201",15
"202",25
"203",9
"204",33
"205",55
"206",23
"207",62
"208",24
"209",40
"210",58
"211",36
