"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",0
"7",1
"8",3
"9",1
"10",0
"11",7
"12",3
"13",10
"14",9
"15",0
"16",13
"17",23
"18",26
"19",3
"20",0
"21",21
"22",14
"23",53
"24",1
"25",9
"26",25
"27",15
"28",19
"29",0
"30",0
"31",17
"32",19
"33",5
"34",0
"35",6
"36",2
"37",15
"38",2
"39",1
"40",9
"41",4
"42",14
"43",0
"44",8
"45",6
"46",33
"47",3
"48",2
"49",29
"50",53
"51",32
"52",17
"53",12
"54",87
"55",31
"56",143
"57",50
"58",18
"59",189
"60",160
"61",205
"62",25
"63",70
"64",201
"65",51
"66",216
"67",72
"68",4
"69",61
"70",13
"71",50
"72",14
"73",2
"74",50
"75",12
"76",47
"77",15
"78",3
"79",7
"80",10
"81",36
"82",1
"83",9
"84",6
"85",14
"86",14
"87",1
"88",11
"89",1
"90",20
"91",3
"92",4
"93",30
"94",7
"95",13
"96",10
"97",20
"98",5
"99",4
"100",5
"101",8
"102",10
"103",22
"104",30
"105",18
"106",12
"107",35
"108",24
"109",57
"110",66
"111",22
"112",38
"113",72
"114",177
"115",62
"116",26
"117",251
"118",137
"119",52
"120",110
"121",16
"122",101
"123",18
"124",31
"125",154
"126",11
"127",27
"128",17
"129",47
"130",16
"131",31
"132",20
"133",20
"134",47
"135",34
"136",19
"137",42
"138",27
"139",8
"140",6
"141",8
"142",34
"143",6
"144",18
"145",11
"146",51
"147",28
"148",15
"149",173
"150",11
"151",32
"152",9
"153",110
"154",22
"155",5
"156",112
"157",27
"158",106
"159",41
"160",62
"161",595
"162",148
"163",122
"164",40
"165",158
"166",70
"167",217
"168",46
"169",286
"170",213
"171",68
"172",87
"173",100
"174",219
"175",153
"176",77
"177",94
"178",119
"179",50
"180",125
"181",65
"182",102
"183",136
"184",18
"185",51
"186",11
"187",58
"188",10
"189",25
"190",8
"191",14
"192",34
"193",8
"194",21
"195",25
"196",6
"197",22
"198",19
"199",21
"200",12
"201",6
"202",17
"203",12
"204",8
"205",23
"206",22
"207",16
"208",13
"209",5
"210",17
"211",29
