"","x"
"1",0
"2",2
"3",7
"4",13
"5",26
"6",44
"7",97
"8",103
"9",107
"10",161
"11",234
"12",184
"13",224
"14",69
"15",12
"16",49
"17",12
"18",23
"19",20
"20",60
"21",9
"22",16
"23",56
"24",40
"25",3
"26",2
"27",3
"28",0
"29",0
"30",1
"31",0
"32",0
"33",4
"34",3
"35",8
"36",2
"37",9
"38",24
"39",19
"40",30
"41",35
"42",22
"43",16
"44",18
"45",12
"46",14
"47",20
"48",10
"49",24
"50",13
"51",6
"52",27
"53",16
"54",14
"55",75
"56",46
"57",42
"58",19
"59",8
"60",27
"61",23
"62",19
"63",26
"64",28
"65",28
"66",6
"67",22
"68",9
"69",25
"70",114
"71",20
"72",7
"73",7
"74",16
"75",3
"76",3
"77",5
"78",5
"79",12
"80",6
"81",6
"82",7
"83",11
"84",3
"85",6
"86",24
"87",21
"88",9
"89",2
"90",1
"91",3
"92",2
"93",4
"94",11
"95",12
"96",4
"97",6
"98",19
"99",26
"100",27
"101",29
"102",35
"103",31
"104",23
"105",56
"106",70
"107",58
"108",114
"109",10
"110",47
"111",10
"112",37
"113",37
"114",155
"115",350
"116",399
"117",40
"118",90
"119",79
"120",138
"121",109
"122",25
"123",19
"124",20
"125",22
"126",19
"127",31
"128",3
"129",3
"130",1
"131",7
"132",5
"133",2
"134",1
"135",2
"136",0
"137",0
"138",0
"139",1
"140",2
"141",1
"142",1
"143",4
"144",6
"145",7
"146",18
"147",38
"148",0
"149",1
"150",2
"151",2
"152",9
"153",16
"154",21
"155",36
"156",95
"157",8
"158",16
"159",72
"160",200
"161",73
"162",18
"163",41
"164",101
"165",29
"166",32
"167",9
"168",23
"169",39
"170",23
"171",2
"172",0
"173",0
"174",4
"175",21
"176",33
"177",134
"178",19
"179",61
"180",1
"181",2
"182",11
"183",11
"184",36
"185",31
"186",34
"187",133
"188",85
"189",26
"190",11
"191",6
"192",3
"193",21
"194",5
"195",3
"196",4
"197",5
"198",21
"199",45
"200",1
"201",4
"202",7
"203",18
"204",18
"205",92
"206",39
"207",63
"208",7
"209",8
"210",17
"211",32
