"","x"
"1",0
"2",0
"3",1
"4",5
"5",4
"6",12
"7",49
"8",58
"9",24
"10",16
"11",22
"12",8
"13",7
"14",0
"15",0
"16",0
"17",1
"18",1
"19",2
"20",5
"21",9
"22",29
"23",34
"24",13
"25",2
"26",2
"27",5
"28",1
"29",5
"30",5
"31",26
"32",13
"33",2
"34",6
"35",3
"36",0
"37",1
"38",2
"39",4
"40",3
"41",0
"42",1
"43",1
"44",6
"45",1
"46",0
"47",0
"48",1
"49",3
"50",15
"51",35
"52",6
"53",28
"54",84
"55",46
"56",81
"57",65
"58",49
"59",74
"60",200
"61",92
"62",10
"63",16
"64",23
"65",14
"66",0
"67",0
"68",2
"69",12
"70",4
"71",10
"72",5
"73",19
"74",11
"75",33
"76",14
"77",4
"78",4
"79",4
"80",8
"81",6
"82",5
"83",0
"84",1
"85",2
"86",2
"87",1
"88",0
"89",0
"90",2
"91",2
"92",13
"93",4
"94",7
"95",5
"96",2
"97",2
"98",3
"99",4
"100",13
"101",16
"102",45
"103",23
"104",80
"105",6
"106",31
"107",56
"108",64
"109",25
"110",57
"111",12
"112",2
"113",11
"114",31
"115",47
"116",60
"117",31
"118",62
"119",45
"120",4
"121",2
"122",3
"123",0
"124",0
"125",1
"126",1
"127",1
"128",5
"129",3
"130",0
"131",0
"132",0
"133",1
"134",2
"135",1
"136",2
"137",18
"138",6
"139",0
"140",1
"141",3
"142",6
"143",8
"144",6
"145",3
"146",9
"147",8
"148",8
"149",5
"150",8
"151",19
"152",1
"153",4
"154",9
"155",19
"156",19
"157",25
"158",31
"159",31
"160",68
"161",162
"162",101
"163",63
"164",33
"165",74
"166",36
"167",118
"168",80
"169",57
"170",87
"171",67
"172",92
"173",61
"174",81
"175",38
"176",41
"177",58
"178",3
"179",11
"180",7
"181",22
"182",3
"183",2
"184",2
"185",3
"186",2
"187",1
"188",10
"189",19
"190",18
"191",1
"192",10
"193",37
"194",14
"195",5
"196",19
"197",3
"198",2
"199",0
"200",1
"201",5
"202",3
"203",0
"204",0
"205",1
"206",0
"207",3
"208",0
"209",0
"210",0
"211",3
