"","x"
"1",0
"2",1
"3",2
"4",17
"5",24
"6",61
"7",32
"8",17
"9",3
"10",6
"11",8
"12",4
"13",14
"14",6
"15",3
"16",5
"17",3
"18",2
"19",12
"20",5
"21",7
"22",3
"23",11
"24",14
"25",3
"26",0
"27",0
"28",0
"29",2
"30",3
"31",2
"32",1
"33",6
"34",27
"35",74
"36",45
"37",44
"38",22
"39",9
"40",23
"41",13
"42",2
"43",1
"44",5
"45",12
"46",41
"47",27
"48",3
"49",23
"50",34
"51",13
"52",18
"53",42
"54",49
"55",57
"56",33
"57",98
"58",16
"59",31
"60",51
"61",87
"62",79
"63",28
"64",45
"65",27
"66",17
"67",29
"68",63
"69",163
"70",21
"71",2
"72",0
"73",0
"74",2
"75",8
"76",2
"77",3
"78",0
"79",0
"80",0
"81",0
"82",0
"83",0
"84",1
"85",2
"86",4
"87",2
"88",6
"89",1
"90",0
"91",0
"92",0
"93",0
"94",0
"95",1
"96",4
"97",2
"98",0
"99",2
"100",10
"101",16
"102",31
"103",84
"104",86
"105",119
"106",18
"107",24
"108",6
"109",7
"110",87
"111",68
"112",73
"113",31
"114",34
"115",67
"116",61
"117",27
"118",3
"119",10
"120",57
"121",14
"122",26
"123",18
"124",5
"125",2
"126",2
"127",11
"128",13
"129",15
"130",4
"131",3
"132",5
"133",2
"134",0
"135",0
"136",1
"137",8
"138",8
"139",11
"140",5
"141",13
"142",38
"143",24
"144",34
"145",2
"146",0
"147",0
"148",0
"149",0
"150",0
"151",1
"152",0
"153",2
"154",10
"155",7
"156",58
"157",40
"158",134
"159",171
"160",31
"161",20
"162",29
"163",33
"164",99
"165",60
"166",30
"167",34
"168",40
"169",15
"170",103
"171",56
"172",16
"173",15
"174",23
"175",107
"176",162
"177",41
"178",86
"179",59
"180",24
"181",15
"182",7
"183",14
"184",7
"185",2
"186",6
"187",10
"188",4
"189",9
"190",11
"191",9
"192",22
"193",6
"194",1
"195",4
"196",2
"197",2
"198",14
"199",35
"200",22
"201",9
"202",14
"203",13
"204",15
"205",21
"206",107
"207",28
"208",2
"209",8
"210",100
"211",42
