"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",0
"7",1
"8",0
"9",2
"10",8
"11",3
"12",21
"13",13
"14",30
"15",22
"16",12
"17",14
"18",23
"19",20
"20",30
"21",12
"22",4
"23",130
"24",11
"25",8
"26",39
"27",5
"28",10
"29",36
"30",3
"31",17
"32",61
"33",12
"34",23
"35",9
"36",26
"37",10
"38",13
"39",9
"40",19
"41",1
"42",115
"43",13
"44",3
"45",141
"46",20
"47",22
"48",142
"49",16
"50",67
"51",123
"52",32
"53",92
"54",115
"55",25
"56",418
"57",237
"58",81
"59",235
"60",66
"61",46
"62",159
"63",103
"64",105
"65",132
"66",56
"67",132
"68",92
"69",65
"70",89
"71",90
"72",94
"73",18
"74",10
"75",44
"76",8
"77",3
"78",35
"79",4
"80",0
"81",11
"82",1
"83",0
"84",10
"85",2
"86",0
"87",8
"88",1
"89",1
"90",8
"91",5
"92",2
"93",14
"94",7
"95",8
"96",21
"97",12
"98",56
"99",52
"100",14
"101",117
"102",35
"103",4
"104",147
"105",9
"106",10
"107",25
"108",24
"109",36
"110",109
"111",22
"112",7
"113",121
"114",5
"115",30
"116",81
"117",30
"118",27
"119",143
"120",24
"121",110
"122",51
"123",12
"124",36
"125",22
"126",2
"127",12
"128",1
"129",2
"130",7
"131",8
"132",0
"133",6
"134",0
"135",2
"136",1
"137",1
"138",1
"139",3
"140",3
"141",0
"142",3
"143",3
"144",2
"145",38
"146",2
"147",26
"148",4
"149",5
"150",27
"151",3
"152",21
"153",7
"154",2
"155",49
"156",0
"157",19
"158",9
"159",1
"160",15
"161",14
"162",8
"163",17
"164",10
"165",39
"166",34
"167",17
"168",83
"169",43
"170",110
"171",12
"172",7
"173",134
"174",10
"175",20
"176",67
"177",81
"178",2
"179",24
"180",9
"181",0
"182",61
"183",2
"184",2
"185",50
"186",5
"187",11
"188",29
"189",0
"190",56
"191",3
"192",0
"193",75
"194",0
"195",3
"196",23
"197",0
"198",12
"199",3
"200",1
"201",6
"202",6
"203",2
"204",7
"205",20
"206",17
"207",64
"208",12
"209",28
"210",5
"211",42
