"","x"
"1",0
"2",0
"3",0
"4",0
"5",1
"6",0
"7",3
"8",3
"9",4
"10",15
"11",17
"12",22
"13",22
"14",9
"15",46
"16",23
"17",20
"18",20
"19",57
"20",12
"21",7
"22",12
"23",14
"24",6
"25",6
"26",1
"27",6
"28",1
"29",2
"30",9
"31",2
"32",37
"33",3
"34",4
"35",15
"36",18
"37",3
"38",37
"39",13
"40",3
"41",3
"42",8
"43",5
"44",15
"45",16
"46",2
"47",11
"48",11
"49",14
"50",24
"51",3
"52",26
"53",10
"54",39
"55",33
"56",113
"57",10
"58",79
"59",88
"60",18
"61",20
"62",142
"63",28
"64",82
"65",24
"66",20
"67",97
"68",23
"69",72
"70",50
"71",30
"72",62
"73",17
"74",18
"75",71
"76",0
"77",30
"78",3
"79",1
"80",7
"81",3
"82",2
"83",4
"84",1
"85",0
"86",8
"87",0
"88",1
"89",3
"90",1
"91",3
"92",9
"93",2
"94",6
"95",1
"96",0
"97",9
"98",5
"99",2
"100",21
"101",7
"102",18
"103",23
"104",23
"105",53
"106",22
"107",42
"108",55
"109",238
"110",113
"111",84
"112",227
"113",116
"114",114
"115",163
"116",249
"117",108
"118",260
"119",219
"120",229
"121",225
"122",128
"123",147
"124",20
"125",262
"126",101
"127",4
"128",111
"129",7
"130",1
"131",163
"132",0
"133",24
"134",30
"135",8
"136",15
"137",28
"138",3
"139",7
"140",24
"141",5
"142",19
"143",42
"144",6
"145",49
"146",12
"147",10
"148",5
"149",9
"150",16
"151",9
"152",9
"153",5
"154",14
"155",40
"156",23
"157",19
"158",66
"159",25
"160",43
"161",101
"162",11
"163",22
"164",100
"165",5
"166",107
"167",105
"168",11
"169",155
"170",9
"171",20
"172",81
"173",12
"174",21
"175",55
"176",28
"177",10
"178",19
"179",29
"180",16
"181",8
"182",3
"183",1
"184",1
"185",8
"186",0
"187",3
"188",4
"189",0
"190",3
"191",2
"192",1
"193",1
"194",4
"195",0
"196",1
"197",12
"198",3
"199",15
"200",9
"201",1
"202",17
"203",9
"204",6
"205",10
"206",14
"207",12
"208",1
"209",0
"210",44
"211",1
