"","x"
"1",0
"2",0
"3",0
"4",1
"5",2
"6",4
"7",5
"8",14
"9",32
"10",16
"11",79
"12",69
"13",35
"14",118
"15",39
"16",8
"17",49
"18",6
"19",19
"20",29
"21",6
"22",24
"23",14
"24",15
"25",50
"26",20
"27",10
"28",17
"29",17
"30",4
"31",42
"32",66
"33",7
"34",103
"35",44
"36",45
"37",78
"38",19
"39",17
"40",22
"41",11
"42",19
"43",41
"44",12
"45",2
"46",20
"47",7
"48",2
"49",20
"50",8
"51",2
"52",23
"53",8
"54",31
"55",106
"56",11
"57",94
"58",69
"59",17
"60",64
"61",107
"62",34
"63",193
"64",71
"65",28
"66",85
"67",13
"68",26
"69",464
"70",10
"71",39
"72",46
"73",0
"74",20
"75",17
"76",1
"77",15
"78",2
"79",3
"80",4
"81",10
"82",6
"83",8
"84",3
"85",7
"86",5
"87",1
"88",7
"89",9
"90",2
"91",19
"92",2
"93",3
"94",3
"95",0
"96",4
"97",2
"98",4
"99",20
"100",1
"101",5
"102",7
"103",22
"104",9
"105",1
"106",19
"107",9
"108",4
"109",83
"110",72
"111",12
"112",139
"113",24
"114",1
"115",140
"116",25
"117",14
"118",72
"119",122
"120",88
"121",33
"122",106
"123",36
"124",12
"125",48
"126",3
"127",3
"128",3
"129",6
"130",4
"131",5
"132",5
"133",1
"134",8
"135",6
"136",3
"137",44
"138",6
"139",7
"140",4
"141",5
"142",14
"143",26
"144",6
"145",12
"146",8
"147",1
"148",17
"149",3
"150",5
"151",43
"152",4
"153",15
"154",3
"155",5
"156",16
"157",10
"158",15
"159",14
"160",13
"161",42
"162",67
"163",24
"164",10
"165",104
"166",10
"167",50
"168",50
"169",28
"170",21
"171",122
"172",8
"173",56
"174",118
"175",21
"176",62
"177",75
"178",18
"179",26
"180",13
"181",7
"182",14
"183",2
"184",0
"185",15
"186",2
"187",1
"188",41
"189",0
"190",3
"191",8
"192",1
"193",26
"194",5
"195",3
"196",26
"197",7
"198",8
"199",15
"200",6
"201",12
"202",44
"203",2
"204",22
"205",11
"206",37
"207",18
"208",12
"209",18
"210",38
"211",31
