"","x"
"1",0
"2",1
"3",6
"4",11
"5",23
"6",33
"7",65
"8",66
"9",66
"10",79
"11",115
"12",97
"13",70
"14",58
"15",50
"16",26
"17",30
"18",16
"19",11
"20",13
"21",15
"22",17
"23",26
"24",12
"25",16
"26",15
"27",16
"28",7
"29",9
"30",10
"31",17
"32",41
"33",28
"34",31
"35",31
"36",17
"37",17
"38",17
"39",14
"40",29
"41",16
"42",17
"43",18
"44",26
"45",27
"46",22
"47",25
"48",23
"49",45
"50",42
"51",45
"52",43
"53",62
"54",66
"55",88
"56",141
"57",127
"58",63
"59",89
"60",70
"61",65
"62",53
"63",45
"64",45
"65",36
"66",36
"67",61
"68",39
"69",56
"70",24
"71",16
"72",12
"73",18
"74",14
"75",18
"76",13
"77",13
"78",6
"79",12
"80",17
"81",12
"82",7
"83",3
"84",5
"85",9
"86",10
"87",7
"88",9
"89",10
"90",21
"91",16
"92",29
"93",37
"94",22
"95",16
"96",1
"97",4
"98",15
"99",29
"100",39
"101",54
"102",71
"103",71
"104",80
"105",99
"106",66
"107",53
"108",54
"109",63
"110",93
"111",88
"112",82
"113",72
"114",66
"115",68
"116",81
"117",70
"118",37
"119",32
"120",38
"121",29
"122",24
"123",13
"124",7
"125",10
"126",15
"127",11
"128",7
"129",5
"130",6
"131",11
"132",11
"133",12
"134",12
"135",15
"136",9
"137",12
"138",10
"139",16
"140",20
"141",17
"142",14
"143",27
"144",25
"145",39
"146",29
"147",31
"148",19
"149",25
"150",24
"151",20
"152",31
"153",31
"154",35
"155",54
"156",51
"157",94
"158",112
"159",97
"160",129
"161",129
"162",115
"163",100
"164",54
"165",64
"166",84
"167",78
"168",64
"169",58
"170",71
"171",76
"172",49
"173",36
"174",53
"175",38
"176",44
"177",67
"178",67
"179",38
"180",16
"181",20
"182",18
"183",9
"184",11
"185",10
"186",15
"187",12
"188",11
"189",15
"190",10
"191",14
"192",11
"193",19
"194",5
"195",10
"196",5
"197",6
"198",14
"199",9
"200",12
"201",20
"202",19
"203",15
"204",28
"205",42
"206",67
"207",52
"208",53
"209",73
"210",112
"211",102
