"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",0
"8",0
"9",0
"10",24
"11",10
"12",1
"13",2
"14",5
"15",63
"16",8
"17",6
"18",5
"19",24
"20",51
"21",11
"22",3
"23",7
"24",13
"25",25
"26",7
"27",6
"28",19
"29",4
"30",10
"31",8
"32",10
"33",13
"34",9
"35",5
"36",33
"37",6
"38",47
"39",17
"40",7
"41",10
"42",12
"43",35
"44",29
"45",18
"46",4
"47",16
"48",13
"49",48
"50",20
"51",28
"52",9
"53",29
"54",27
"55",145
"56",128
"57",19
"58",55
"59",157
"60",184
"61",45
"62",28
"63",43
"64",306
"65",546
"66",144
"67",142
"68",36
"69",244
"70",193
"71",88
"72",34
"73",86
"74",35
"75",61
"76",27
"77",67
"78",10
"79",81
"80",40
"81",8
"82",10
"83",10
"84",33
"85",29
"86",20
"87",5
"88",23
"89",12
"90",1
"91",13
"92",5
"93",19
"94",16
"95",5
"96",31
"97",9
"98",19
"99",18
"100",20
"101",70
"102",2
"103",50
"104",109
"105",43
"106",57
"107",15
"108",21
"109",15
"110",148
"111",34
"112",62
"113",5
"114",144
"115",66
"116",72
"117",106
"118",12
"119",572
"120",97
"121",377
"122",121
"123",14
"124",82
"125",81
"126",12
"127",54
"128",19
"129",10
"130",8
"131",19
"132",35
"133",12
"134",3
"135",7
"136",6
"137",35
"138",2
"139",4
"140",6
"141",18
"142",42
"143",4
"144",3
"145",19
"146",16
"147",63
"148",1
"149",37
"150",27
"151",26
"152",7
"153",23
"154",101
"155",101
"156",43
"157",79
"158",11
"159",87
"160",72
"161",83
"162",249
"163",58
"164",200
"165",257
"166",206
"167",351
"168",110
"169",267
"170",44
"171",182
"172",29
"173",235
"174",217
"175",118
"176",113
"177",63
"178",74
"179",169
"180",46
"181",163
"182",77
"183",18
"184",29
"185",43
"186",35
"187",35
"188",19
"189",21
"190",47
"191",14
"192",18
"193",11
"194",1
"195",38
"196",20
"197",14
"198",1
"199",11
"200",6
"201",27
"202",12
"203",15
"204",20
"205",36
"206",32
"207",16
"208",13
"209",27
"210",70
"211",30
