"","x"
"1",0
"2",0
"3",3
"4",8
"5",17
"6",32
"7",62
"8",54
"9",56
"10",80
"11",109
"12",108
"13",68
"14",43
"15",37
"16",30
"17",31
"18",18
"19",15
"20",32
"21",23
"22",16
"23",22
"24",13
"25",10
"26",12
"27",13
"28",9
"29",11
"30",7
"31",9
"32",16
"33",14
"34",13
"35",17
"36",17
"37",26
"38",32
"39",19
"40",20
"41",16
"42",21
"43",16
"44",18
"45",15
"46",16
"47",24
"48",20
"49",31
"50",24
"51",23
"52",41
"53",57
"54",86
"55",100
"56",152
"57",129
"58",49
"59",67
"60",70
"61",68
"62",69
"63",56
"64",53
"65",42
"66",23
"67",60
"68",55
"69",68
"70",25
"71",19
"72",16
"73",22
"74",25
"75",23
"76",16
"77",10
"78",8
"79",16
"80",20
"81",15
"82",11
"83",9
"84",9
"85",14
"86",20
"87",15
"88",15
"89",8
"90",17
"91",13
"92",18
"93",19
"94",15
"95",14
"96",7
"97",15
"98",21
"99",32
"100",50
"101",57
"102",63
"103",78
"104",85
"105",84
"106",64
"107",47
"108",43
"109",59
"110",83
"111",109
"112",77
"113",70
"114",77
"115",81
"116",76
"117",65
"118",51
"119",41
"120",47
"121",39
"122",28
"123",23
"124",10
"125",11
"126",13
"127",11
"128",8
"129",3
"130",5
"131",9
"132",11
"133",8
"134",11
"135",22
"136",14
"137",12
"138",12
"139",12
"140",9
"141",10
"142",20
"143",49
"144",45
"145",39
"146",45
"147",31
"148",15
"149",21
"150",26
"151",27
"152",39
"153",45
"154",46
"155",63
"156",76
"157",112
"158",123
"159",91
"160",150
"161",155
"162",131
"163",100
"164",68
"165",63
"166",73
"167",81
"168",73
"169",70
"170",85
"171",72
"172",51
"173",47
"174",51
"175",52
"176",61
"177",60
"178",58
"179",46
"180",16
"181",14
"182",14
"183",2
"184",5
"185",6
"186",6
"187",8
"188",5
"189",10
"190",7
"191",3
"192",5
"193",11
"194",7
"195",4
"196",3
"197",3
"198",10
"199",17
"200",13
"201",26
"202",26
"203",23
"204",28
"205",37
"206",36
"207",33
"208",33
"209",56
"210",117
"211",128
