"","x"
"1",0
"2",2
"3",6
"4",42
"5",39
"6",20
"7",58
"8",44
"9",32
"10",104
"11",12
"12",19
"13",53
"14",43
"15",4
"16",5
"17",20
"18",15
"19",21
"20",35
"21",12
"22",8
"23",13
"24",1
"25",2
"26",3
"27",3
"28",12
"29",30
"30",35
"31",42
"32",77
"33",11
"34",19
"35",0
"36",1
"37",2
"38",0
"39",0
"40",0
"41",1
"42",4
"43",1
"44",3
"45",1
"46",1
"47",4
"48",6
"49",51
"50",18
"51",28
"52",85
"53",146
"54",251
"55",158
"56",232
"57",25
"58",35
"59",65
"60",19
"61",2
"62",5
"63",11
"64",15
"65",4
"66",1
"67",1
"68",14
"69",4
"70",6
"71",7
"72",9
"73",4
"74",15
"75",10
"76",1
"77",2
"78",7
"79",2
"80",0
"81",0
"82",0
"83",1
"84",0
"85",1
"86",1
"87",4
"88",9
"89",1
"90",4
"91",9
"92",20
"93",9
"94",24
"95",2
"96",0
"97",3
"98",5
"99",29
"100",16
"101",21
"102",24
"103",7
"104",5
"105",1
"106",3
"107",10
"108",25
"109",6
"110",21
"111",4
"112",16
"113",1
"114",13
"115",14
"116",63
"117",111
"118",76
"119",9
"120",13
"121",5
"122",3
"123",7
"124",15
"125",7
"126",14
"127",23
"128",10
"129",12
"130",12
"131",14
"132",1
"133",2
"134",7
"135",8
"136",9
"137",4
"138",3
"139",2
"140",2
"141",4
"142",11
"143",77
"144",6
"145",10
"146",8
"147",19
"148",4
"149",17
"150",28
"151",10
"152",31
"153",31
"154",7
"155",22
"156",83
"157",9
"158",16
"159",22
"160",211
"161",505
"162",192
"163",307
"164",74
"165",33
"166",91
"167",56
"168",14
"169",8
"170",32
"171",37
"172",48
"173",22
"174",7
"175",22
"176",12
"177",43
"178",23
"179",18
"180",12
"181",9
"182",7
"183",9
"184",3
"185",6
"186",2
"187",10
"188",26
"189",26
"190",46
"191",9
"192",8
"193",1
"194",2
"195",10
"196",18
"197",9
"198",4
"199",2
"200",6
"201",25
"202",16
"203",42
"204",18
"205",14
"206",34
"207",36
"208",31
"209",53
"210",86
"211",110
