"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",1
"7",4
"8",2
"9",1
"10",3
"11",4
"12",23
"13",13
"14",21
"15",12
"16",1
"17",53
"18",5
"19",27
"20",12
"21",11
"22",13
"23",17
"24",12
"25",5
"26",22
"27",3
"28",12
"29",11
"30",5
"31",27
"32",23
"33",23
"34",16
"35",13
"36",69
"37",57
"38",3
"39",9
"40",7
"41",11
"42",8
"43",9
"44",5
"45",10
"46",13
"47",7
"48",15
"49",29
"50",20
"51",6
"52",14
"53",37
"54",37
"55",134
"56",72
"57",26
"58",105
"59",22
"60",139
"61",121
"62",18
"63",81
"64",42
"65",186
"66",27
"67",44
"68",59
"69",64
"70",22
"71",26
"72",71
"73",78
"74",10
"75",12
"76",24
"77",48
"78",18
"79",19
"80",4
"81",21
"82",8
"83",15
"84",6
"85",16
"86",8
"87",15
"88",20
"89",17
"90",3
"91",33
"92",14
"93",13
"94",31
"95",16
"96",7
"97",17
"98",3
"99",26
"100",15
"101",12
"102",27
"103",20
"104",25
"105",20
"106",27
"107",14
"108",68
"109",97
"110",34
"111",10
"112",195
"113",36
"114",101
"115",80
"116",89
"117",211
"118",13
"119",53
"120",259
"121",55
"122",121
"123",28
"124",51
"125",172
"126",133
"127",49
"128",34
"129",13
"130",68
"131",40
"132",35
"133",23
"134",16
"135",13
"136",17
"137",13
"138",6
"139",19
"140",10
"141",16
"142",5
"143",20
"144",10
"145",22
"146",9
"147",17
"148",15
"149",8
"150",17
"151",7
"152",50
"153",15
"154",4
"155",23
"156",111
"157",49
"158",7
"159",10
"160",70
"161",157
"162",68
"163",89
"164",30
"165",94
"166",122
"167",55
"168",238
"169",8
"170",129
"171",111
"172",47
"173",42
"174",15
"175",72
"176",221
"177",93
"178",46
"179",31
"180",66
"181",23
"182",42
"183",42
"184",24
"185",26
"186",35
"187",9
"188",5
"189",25
"190",10
"191",17
"192",6
"193",10
"194",2
"195",13
"196",5
"197",5
"198",52
"199",1
"200",17
"201",7
"202",31
"203",25
"204",16
"205",33
"206",61
"207",27
"208",38
"209",30
"210",136
"211",71
