"","x"
"1",0
"2",2
"3",22
"4",19
"5",5
"6",7
"7",12
"8",5
"9",15
"10",41
"11",67
"12",28
"13",25
"14",10
"15",3
"16",7
"17",2
"18",0
"19",0
"20",1
"21",1
"22",1
"23",2
"24",1
"25",3
"26",2
"27",4
"28",7
"29",0
"30",0
"31",2
"32",7
"33",12
"34",15
"35",2
"36",4
"37",6
"38",9
"39",12
"40",16
"41",18
"42",11
"43",14
"44",4
"45",2
"46",4
"47",20
"48",4
"49",16
"50",2
"51",2
"52",4
"53",32
"54",28
"55",71
"56",58
"57",36
"58",43
"59",7
"60",7
"61",17
"62",31
"63",18
"64",43
"65",86
"66",53
"67",153
"68",89
"69",51
"70",32
"71",24
"72",1
"73",2
"74",4
"75",5
"76",2
"77",0
"78",0
"79",0
"80",1
"81",1
"82",5
"83",0
"84",3
"85",3
"86",0
"87",0
"88",0
"89",1
"90",3
"91",12
"92",37
"93",63
"94",8
"95",2
"96",0
"97",4
"98",15
"99",88
"100",16
"101",68
"102",83
"103",85
"104",343
"105",64
"106",117
"107",96
"108",23
"109",33
"110",114
"111",62
"112",28
"113",24
"114",13
"115",62
"116",92
"117",29
"118",11
"119",2
"120",3
"121",4
"122",3
"123",12
"124",5
"125",2
"126",3
"127",17
"128",7
"129",7
"130",5
"131",9
"132",7
"133",2
"134",3
"135",14
"136",3
"137",4
"138",0
"139",0
"140",0
"141",0
"142",2
"143",18
"144",5
"145",21
"146",7
"147",2
"148",4
"149",1
"150",6
"151",2
"152",7
"153",25
"154",38
"155",100
"156",253
"157",145
"158",22
"159",6
"160",17
"161",13
"162",34
"163",45
"164",5
"165",6
"166",22
"167",29
"168",46
"169",44
"170",258
"171",38
"172",46
"173",20
"174",19
"175",19
"176",22
"177",175
"178",38
"179",14
"180",13
"181",34
"182",39
"183",25
"184",30
"185",0
"186",0
"187",1
"188",2
"189",4
"190",6
"191",5
"192",24
"193",7
"194",8
"195",2
"196",5
"197",6
"198",3
"199",1
"200",3
"201",8
"202",10
"203",21
"204",5
"205",15
"206",26
"207",12
"208",8
"209",4
"210",31
"211",10
