"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",6
"7",0
"8",1
"9",1
"10",5
"11",0
"12",13
"13",1
"14",5
"15",6
"16",5
"17",20
"18",4
"19",4
"20",19
"21",19
"22",6
"23",5
"24",7
"25",3
"26",4
"27",5
"28",6
"29",1
"30",1
"31",0
"32",9
"33",8
"34",3
"35",1
"36",0
"37",15
"38",6
"39",5
"40",5
"41",1
"42",5
"43",15
"44",11
"45",1
"46",1
"47",3
"48",30
"49",3
"50",5
"51",22
"52",26
"53",14
"54",0
"55",30
"56",114
"57",54
"58",8
"59",6
"60",89
"61",55
"62",30
"63",27
"64",61
"65",154
"66",46
"67",73
"68",41
"69",77
"70",23
"71",63
"72",99
"73",35
"74",36
"75",67
"76",3
"77",21
"78",17
"79",13
"80",18
"81",3
"82",6
"83",6
"84",42
"85",25
"86",14
"87",5
"88",14
"89",3
"90",7
"91",27
"92",2
"93",15
"94",0
"95",20
"96",9
"97",6
"98",11
"99",0
"100",17
"101",11
"102",3
"103",22
"104",6
"105",66
"106",12
"107",28
"108",5
"109",90
"110",144
"111",61
"112",73
"113",28
"114",141
"115",123
"116",39
"117",135
"118",56
"119",204
"120",37
"121",48
"122",55
"123",37
"124",3
"125",62
"126",21
"127",3
"128",15
"129",6
"130",29
"131",14
"132",6
"133",9
"134",8
"135",1
"136",2
"137",4
"138",0
"139",4
"140",7
"141",6
"142",6
"143",0
"144",3
"145",7
"146",4
"147",2
"148",1
"149",39
"150",38
"151",9
"152",11
"153",20
"154",134
"155",10
"156",28
"157",22
"158",82
"159",25
"160",23
"161",136
"162",22
"163",48
"164",34
"165",35
"166",514
"167",50
"168",126
"169",28
"170",102
"171",811
"172",28
"173",28
"174",31
"175",145
"176",82
"177",129
"178",18
"179",38
"180",55
"181",35
"182",20
"183",25
"184",27
"185",24
"186",15
"187",2
"188",12
"189",21
"190",28
"191",16
"192",0
"193",6
"194",7
"195",25
"196",3
"197",3
"198",26
"199",8
"200",14
"201",3
"202",3
"203",47
"204",37
"205",10
"206",5
"207",26
"208",48
"209",23
"210",52
"211",5
