"","x"
"1",0
"2",0
"3",0
"4",1
"5",1
"6",3
"7",10
"8",9
"9",11
"10",27
"11",29
"12",54
"13",39
"14",54
"15",55
"16",32
"17",37
"18",28
"19",29
"20",39
"21",25
"22",17
"23",33
"24",11
"25",15
"26",22
"27",7
"28",15
"29",11
"30",7
"31",24
"32",15
"33",9
"34",17
"35",23
"36",12
"37",15
"38",29
"39",14
"40",17
"41",30
"42",20
"43",19
"44",40
"45",22
"46",42
"47",44
"48",41
"49",71
"50",44
"51",49
"52",69
"53",45
"54",93
"55",150
"56",147
"57",149
"58",91
"59",109
"60",84
"61",116
"62",148
"63",83
"64",178
"65",73
"66",70
"67",171
"68",58
"69",132
"70",74
"71",71
"72",68
"73",28
"74",18
"75",34
"76",9
"77",12
"78",7
"79",9
"80",7
"81",6
"82",4
"83",11
"84",11
"85",5
"86",15
"87",11
"88",5
"89",5
"90",7
"91",11
"92",11
"93",12
"94",14
"95",9
"96",17
"97",9
"98",40
"99",27
"100",20
"101",53
"102",24
"103",25
"104",53
"105",40
"106",43
"107",46
"108",56
"109",153
"110",107
"111",87
"112",127
"113",93
"114",93
"115",146
"116",86
"117",104
"118",122
"119",125
"120",152
"121",84
"122",82
"123",63
"124",24
"125",85
"126",25
"127",14
"128",29
"129",15
"130",5
"131",23
"132",5
"133",7
"134",20
"135",11
"136",6
"137",17
"138",14
"139",7
"140",16
"141",12
"142",10
"143",24
"144",20
"145",30
"146",21
"147",31
"148",19
"149",31
"150",20
"151",38
"152",28
"153",27
"154",34
"155",41
"156",21
"157",74
"158",35
"159",42
"160",51
"161",100
"162",60
"163",74
"164",59
"165",119
"166",126
"167",90
"168",92
"169",117
"170",114
"171",116
"172",114
"173",64
"174",119
"175",90
"176",138
"177",112
"178",74
"179",71
"180",45
"181",45
"182",41
"183",22
"184",19
"185",27
"186",14
"187",18
"188",12
"189",21
"190",16
"191",10
"192",17
"193",23
"194",11
"195",16
"196",25
"197",8
"198",22
"199",12
"200",8
"201",29
"202",18
"203",20
"204",43
"205",41
"206",50
"207",60
"208",34
"209",60
"210",49
"211",54
