"","x"
"1",0
"2",0
"3",0
"4",0
"5",0
"6",2
"7",2
"8",0
"9",2
"10",1
"11",13
"12",2
"13",3
"14",8
"15",20
"16",19
"17",8
"18",7
"19",12
"20",29
"21",19
"22",9
"23",17
"24",14
"25",19
"26",16
"27",8
"28",19
"29",10
"30",19
"31",26
"32",18
"33",13
"34",8
"35",23
"36",26
"37",42
"38",21
"39",15
"40",31
"41",21
"42",39
"43",18
"44",23
"45",31
"46",32
"47",42
"48",29
"49",55
"50",27
"51",67
"52",55
"53",59
"54",70
"55",75
"56",179
"57",118
"58",83
"59",136
"60",133
"61",256
"62",91
"63",129
"64",187
"65",149
"66",157
"67",135
"68",111
"69",198
"70",68
"71",85
"72",99
"73",70
"74",78
"75",31
"76",30
"77",42
"78",21
"79",41
"80",16
"81",12
"82",10
"83",14
"84",26
"85",8
"86",15
"87",7
"88",18
"89",16
"90",21
"91",19
"92",18
"93",25
"94",23
"95",19
"96",26
"97",20
"98",45
"99",34
"100",34
"101",35
"102",30
"103",87
"104",49
"105",54
"106",70
"107",72
"108",85
"109",113
"110",120
"111",138
"112",117
"113",111
"114",130
"115",196
"116",125
"117",169
"118",114
"119",181
"120",232
"121",120
"122",124
"123",92
"124",73
"125",114
"126",72
"127",56
"128",32
"129",25
"130",30
"131",69
"132",31
"133",26
"134",13
"135",26
"136",24
"137",32
"138",23
"139",23
"140",16
"141",12
"142",36
"143",45
"144",22
"145",25
"146",18
"147",41
"148",34
"149",37
"150",30
"151",41
"152",38
"153",50
"154",50
"155",55
"156",58
"157",118
"158",85
"159",59
"160",118
"161",120
"162",166
"163",117
"164",100
"165",200
"166",210
"167",174
"168",128
"169",168
"170",272
"171",210
"172",100
"173",108
"174",192
"175",163
"176",176
"177",170
"178",134
"179",113
"180",59
"181",111
"182",93
"183",64
"184",39
"185",37
"186",38
"187",44
"188",22
"189",17
"190",30
"191",31
"192",22
"193",21
"194",8
"195",33
"196",17
"197",13
"198",25
"199",8
"200",27
"201",15
"202",22
"203",34
"204",26
"205",41
"206",36
"207",42
"208",37
"209",40
"210",121
"211",60
